ts_utc,run_label,strategy_id,game_pk,game_date_et,reason
2026-09-11T22:49:59Z,pregame,fade_public,825036,2026-09-11,[FP_ml] no-divergence: max tickets 57% < 65%
2026-09-11T22:49:59Z,pregame,fav_ml,823498,2026-09-11,[B_FAV] status=Live
2026-09-11T22:49:59Z,pregame,fav_ml,822767,2026-09-11,[B_FAV] status=Live
2026-09-11T22:49:59Z,pregame,fav_ml,824711,2026-09-11,[B_FAV] status=Live
2026-09-11T22:49:59Z,pregame,fav_ml,823817,2026-09-11,[B_FAV] status=Live
2026-09-11T22:49:59Z,pregame,pv_orig,823498,2026-09-11,[O0] status=Live
2026-09-11T22:49:59Z,pregame,pv_orig,822767,2026-09-11,[O0] status=Live
2026-09-11T22:49:59Z,pregame,pv_orig,824711,2026-09-11,[O0] status=Live
2026-09-11T22:49:59Z,pregame,pv_orig,822930,2026-09-11,[O4] no natural/scam signal for this slot
2026-09-11T22:49:59Z,pregame,pv_orig,823817,2026-09-11,[O0] status=Live
2026-09-11T22:49:59Z,pregame,pv_orig,824873,2026-09-11,[O6] public slot price -184 more expensive than -160
2026-09-11T22:49:59Z,pregame,pv_orig,823736,2026-09-11,[O7] heavy favorite -200
2026-09-11T22:49:59Z,pregame,pv_orig,823659,2026-09-11,[O4] no natural/scam signal for this slot
2026-09-11T22:49:59Z,pregame,pv_orig,823012,2026-09-11,[O4] no natural/scam signal for this slot
2026-09-11T22:49:59Z,pregame,pv_orig,825036,2026-09-11,[O4] no natural/scam signal for this slot
2026-09-11T22:50:00Z,pregame,pv_v3,823498,2026-09-11,[R0] status=Live
2026-09-11T22:50:00Z,pregame,pv_v3,822767,2026-09-11,[R0] status=Live
2026-09-11T22:50:00Z,pregame,pv_v3,824711,2026-09-11,[R0] status=Live
2026-09-11T22:50:00Z,pregame,pv_v3,823817,2026-09-11,[R0] status=Live
2026-09-11T22:50:00Z,pregame,sharp_split,823498,2026-09-11,[SS_ml] status=Live
2026-09-11T22:50:00Z,pregame,sharp_split,822767,2026-09-11,[SS_ml] status=Live
2026-09-11T22:50:00Z,pregame,sharp_split,824711,2026-09-11,[SS_ml] status=Live
2026-09-11T22:50:00Z,pregame,sharp_split,822930,2026-09-11,[SS_ml] no-divergence: best gap +4 (need >=10 and handle >=50)
2026-09-11T22:50:00Z,pregame,sharp_split,823817,2026-09-11,[SS_ml] status=Live
2026-09-11T22:50:00Z,pregame,sharp_split,824873,2026-09-11,[SS_ml] no-divergence: best gap +9 (need >=10 and handle >=50)
2026-09-11T22:50:00Z,pregame,sharp_split,823736,2026-09-11,[SS_ml] no-divergence: best gap +5 (need >=10 and handle >=50)
2026-09-11T22:50:00Z,pregame,sharp_split,823659,2026-09-11,[SS_ml] no-splits: none captured for game
2026-09-12T14:39:55Z,morning,fade_public,824224,2026-09-12,[FP_ml] no-divergence: max tickets 59% < 65%
2026-09-12T14:39:55Z,morning,fade_public,823496,2026-09-12,[FP_ml] no-divergence: max tickets 60% < 65%
2026-09-12T14:39:55Z,morning,pv_orig,824224,2026-09-12,"[O1_off_day] saturday is an off day, no big scam"
2026-09-12T14:39:55Z,morning,pv_orig,823496,2026-09-12,"[O1_off_day] saturday is an off day, no big scam"
2026-09-12T14:39:55Z,morning,pv_orig,822768,2026-09-12,"[O1_off_day] saturday is an off day, no big scam"
2026-09-12T14:39:55Z,morning,sharp_split,824630,2026-09-12,[SS_ml] no-divergence: best gap +14 (need >=10 and handle >=50)
2026-09-12T14:39:55Z,morning,sharp_split,822768,2026-09-12,[SS_ml] no-divergence: best gap +6 (need >=10 and handle >=50)
2026-09-12T20:55:12Z,pregame,fade_public,822927,2026-09-12,[FP_ml] no-divergence: max tickets 56% < 65%
2026-09-12T20:55:12Z,pregame,fade_public,824870,2026-09-12,[FP_ml] no-divergence: max tickets 56% < 65%
2026-09-12T20:55:12Z,pregame,fade_public,825035,2026-09-12,[FP_ml] no-splits: none captured for game
2026-09-12T20:55:12Z,pregame,fade_public,824955,2026-09-12,[FP_ml] no-divergence: max tickets 60% < 65%
2026-09-12T20:55:12Z,pregame,pv_orig,822927,2026-09-12,"[O1_off_day] saturday is an off day, no big scam"
2026-09-12T20:55:12Z,pregame,pv_orig,823737,2026-09-12,"[O1_off_day] saturday is an off day, no big scam"
2026-09-12T20:55:12Z,pregame,pv_orig,824870,2026-09-12,"[O1_off_day] saturday is an off day, no big scam"
2026-09-12T20:55:12Z,pregame,pv_orig,823009,2026-09-12,"[O1_off_day] saturday is an off day, no big scam"
2026-09-12T20:55:12Z,pregame,pv_orig,825035,2026-09-12,"[O1_off_day] saturday is an off day, no big scam"
2026-09-12T20:55:12Z,pregame,pv_orig,824955,2026-09-12,"[O1_off_day] saturday is an off day, no big scam"
2026-09-12T20:55:12Z,pregame,sharp_split,823737,2026-09-12,[SS_ml] no-divergence: best gap +23 (need >=10 and handle >=50)
2026-09-12T20:55:12Z,pregame,sharp_split,823009,2026-09-12,[SS_ml] no-divergence: best gap +4 (need >=10 and handle >=50)
2026-09-12T20:55:12Z,pregame,sharp_split,825035,2026-09-12,[SS_ml] no-splits: none captured for game
2026-09-13T14:39:39Z,morning,fade_public,822682,2026-09-13,[FP_ml] no-divergence: max tickets 60% < 65%
2026-09-13T14:39:39Z,morning,fade_public,824869,2026-09-13,[FP_ml] no-divergence: max tickets 63% < 65%
2026-09-13T14:39:39Z,morning,fade_public,822928,2026-09-13,[FP_ml] no-divergence: max tickets 54% < 65%
2026-09-13T14:39:39Z,morning,fade_public,823815,2026-09-13,[FP_ml] no-divergence: max tickets 57% < 65%
2026-09-13T14:39:39Z,morning,fade_public,823734,2026-09-13,[FP_ml] no-divergence: max tickets 56% < 65%
2026-09-13T14:39:39Z,morning,pv_orig,824225,2026-09-13,"[O2_slot_mismatch] V day, P slot -- no outrageous scam"
2026-09-13T14:39:39Z,morning,pv_orig,822682,2026-09-13,"[O2_slot_mismatch] V day, P slot -- no outrageous scam"
2026-09-13T14:39:39Z,morning,pv_orig,824869,2026-09-13,"[O2_slot_mismatch] V day, P slot -- no outrageous scam"
2026-09-13T14:39:39Z,morning,pv_orig,823495,2026-09-13,"[O2_slot_mismatch] V day, P slot -- no outrageous scam"
2026-09-13T14:39:39Z,morning,pv_orig,822764,2026-09-13,[O4] no natural/scam signal for this slot
2026-09-13T14:39:39Z,morning,pv_orig,822928,2026-09-13,"[O2_slot_mismatch] V day, P slot -- no outrageous scam"
2026-09-13T14:39:39Z,morning,pv_orig,823815,2026-09-13,"[O2_slot_mismatch] V day, P slot -- no outrageous scam"
2026-09-13T14:39:39Z,morning,pv_orig,823658,2026-09-13,"[O2_slot_mismatch] V day, P slot -- no outrageous scam"
2026-09-13T14:39:39Z,morning,pv_orig,823734,2026-09-13,"[O2_slot_mismatch] V day, P slot -- no outrageous scam"
2026-09-13T14:39:39Z,morning,pv_orig,823008,2026-09-13,[O4] no natural/scam signal for this slot
2026-09-13T14:39:39Z,morning,pv_orig,824628,2026-09-13,[O4] no natural/scam signal for this slot
2026-09-13T14:39:39Z,morning,pv_v3,823008,2026-09-13,"[R3] no movement signal, no dossier edge"
2026-09-13T14:39:39Z,morning,sharp_split,824869,2026-09-13,[SS_ml] no-divergence: best gap +7 (need >=10 and handle >=50)
2026-09-13T14:39:39Z,morning,sharp_split,823495,2026-09-13,[SS_ml] no-divergence: best gap +7 (need >=10 and handle >=50)
2026-09-13T14:39:39Z,morning,sharp_split,823658,2026-09-13,[SS_ml] no-divergence: best gap +12 (need >=10 and handle >=50)
2026-09-13T14:39:39Z,morning,sharp_split,824628,2026-09-13,[SS_ml] no-divergence: best gap +4 (need >=10 and handle >=50)
2026-09-13T14:39:39Z,morning,sharp_split,824708,2026-09-13,[SS_ml] no-divergence: best gap +1 (need >=10 and handle >=50)
2026-09-13T20:54:55Z,pregame,fade_public,823171,2026-09-13,[FP_ml] no-divergence: max tickets 58% < 65%
2026-09-13T20:54:55Z,pregame,pv_orig,823171,2026-09-13,"[O2_slot_mismatch] V day, P slot -- no outrageous scam"
2026-09-14T20:55:03Z,pregame,fade_public,823575,2026-09-14,[FP_ml] no-divergence: max tickets 52% < 65%
2026-09-14T20:55:03Z,pregame,fade_public,824629,2026-09-14,[FP_ml] no-divergence: max tickets 64% < 65%
2026-09-14T20:55:03Z,pregame,fade_public,823006,2026-09-14,[FP_ml] no-divergence: max tickets 62% < 65%
2026-09-14T20:55:03Z,pregame,fade_public,824308,2026-09-14,[FP_ml] no-splits: none captured for game
2026-09-14T20:55:03Z,pregame,pv_orig,824386,2026-09-14,[O4] no natural/scam signal for this slot
2026-09-14T20:55:03Z,pregame,pv_orig,822765,2026-09-14,[O4] no natural/scam signal for this slot
2026-09-14T20:55:03Z,pregame,pv_orig,823575,2026-09-14,[O4] no natural/scam signal for this slot
2026-09-14T20:55:03Z,pregame,pv_orig,824629,2026-09-14,[O4] no natural/scam signal for this slot
2026-09-14T20:55:03Z,pregame,pv_orig,823656,2026-09-14,[O4] no natural/scam signal for this slot
2026-09-14T20:55:03Z,pregame,pv_orig,824308,2026-09-14,[O4] no natural/scam signal for this slot
2026-09-14T20:55:03Z,pregame,pv_orig,823981,2026-09-14,[O4] no natural/scam signal for this slot
2026-09-14T20:55:03Z,pregame,pv_orig,825034,2026-09-14,[O4] no natural/scam signal for this slot
2026-09-14T20:55:04Z,pregame,sharp_split,824465,2026-09-14,[SS_ml] no-divergence: best gap +25 (need >=10 and handle >=50)
2026-09-14T20:55:04Z,pregame,sharp_split,822765,2026-09-14,[SS_ml] no-divergence: best gap +9 (need >=10 and handle >=50)
2026-09-14T20:55:04Z,pregame,sharp_split,824629,2026-09-14,[SS_ml] no-divergence: best gap +6 (need >=10 and handle >=50)
2026-09-14T20:55:04Z,pregame,sharp_split,824308,2026-09-14,[SS_ml] no-splits: none captured for game
2026-09-14T20:55:04Z,pregame,sharp_split,823981,2026-09-14,[SS_ml] no-divergence: best gap +0 (need >=10 and handle >=50)
2026-09-14T20:55:04Z,pregame,sharp_split,825034,2026-09-14,[SS_ml] no-divergence: best gap +0 (need >=10 and handle >=50)
2026-09-15T20:54:51Z,pregame,fade_public,822762,2026-09-15,[FP_ml] no-divergence: max tickets 58% < 65%
2026-09-15T20:54:51Z,pregame,fade_public,823574,2026-09-15,[FP_ml] no-divergence: max tickets 56% < 65%
2026-09-15T20:54:51Z,pregame,fade_public,824627,2026-09-15,[FP_ml] no-divergence: max tickets 55% < 65%
2026-09-15T20:54:51Z,pregame,pv_orig,824466,2026-09-15,"[O2_slot_mismatch] V day, P slot -- no outrageous scam"
2026-09-15T20:54:51Z,pregame,pv_orig,822925,2026-09-15,"[O2_slot_mismatch] V day, P slot -- no outrageous scam"
2026-09-15T20:54:51Z,pregame,pv_orig,824384,2026-09-15,"[O2_slot_mismatch] V day, P slot -- no outrageous scam"
2026-09-15T20:54:51Z,pregame,pv_orig,823333,2026-09-15,"[O2_slot_mismatch] V day, P slot -- no outrageous scam"
2026-09-15T20:54:51Z,pregame,pv_orig,822683,2026-09-15,[O4] no natural/scam signal for this slot
2026-09-15T20:54:51Z,pregame,pv_orig,822762,2026-09-15,[O4] no natural/scam signal for this slot
2026-09-15T20:54:51Z,pregame,pv_orig,824627,2026-09-15,"[O2_slot_mismatch] V day, P slot -- no outrageous scam"
2026-09-15T20:54:51Z,pregame,pv_orig,823654,2026-09-15,"[O2_slot_mismatch] V day, P slot -- no outrageous scam"
2026-09-15T20:54:51Z,pregame,pv_orig,824143,2026-09-15,[O4] no natural/scam signal for this slot
2026-09-15T20:54:51Z,pregame,pv_orig,823980,2026-09-15,[O4] no natural/scam signal for this slot
2026-09-15T20:54:51Z,pregame,pv_orig,825030,2026-09-15,"[O2_slot_mismatch] V day, P slot -- no outrageous scam"
2026-09-15T20:54:51Z,pregame,pv_v3,823654,2026-09-15,[R8_veto] Minnesota Twins lost last game by 5 with ERA 4.28 vs 2.73
2026-09-15T20:54:52Z,pregame,sharp_split,824466,2026-09-15,[SS_ml] no-divergence: best gap +2 (need >=10 and handle >=50)
2026-09-15T20:54:52Z,pregame,sharp_split,822925,2026-09-15,[SS_ml] no-divergence: best gap +6 (need >=10 and handle >=50)
2026-09-15T20:54:52Z,pregame,sharp_split,824384,2026-09-15,[SS_ml] no-divergence: best gap +7 (need >=10 and handle >=50)
2026-09-15T20:54:52Z,pregame,sharp_split,823333,2026-09-15,[SS_ml] no-divergence: best gap +9 (need >=10 and handle >=50)
2026-09-15T20:54:52Z,pregame,sharp_split,822683,2026-09-15,[SS_ml] no-divergence: best gap +18 (need >=10 and handle >=50)
2026-09-15T20:54:52Z,pregame,sharp_split,822762,2026-09-15,[SS_ml] no-divergence: best gap +8 (need >=10 and handle >=50)
2026-09-15T20:54:52Z,pregame,sharp_split,823574,2026-09-15,[SS_ml] no-divergence: best gap +6 (need >=10 and handle >=50)
2026-09-15T20:54:52Z,pregame,sharp_split,824627,2026-09-15,[SS_ml] no-divergence: best gap +4 (need >=10 and handle >=50)
2026-09-15T20:54:52Z,pregame,sharp_split,823654,2026-09-15,[SS_ml] no-divergence: best gap +2 (need >=10 and handle >=50)
2026-09-15T20:54:52Z,pregame,sharp_split,822849,2026-09-15,[SS_ml] no-divergence: best gap +0 (need >=10 and handle >=50)
2026-09-15T20:54:52Z,pregame,sharp_split,824143,2026-09-15,[SS_ml] no-divergence: best gap +0 (need >=10 and handle >=50)
2026-09-15T20:54:52Z,pregame,sharp_split,824307,2026-09-15,[SS_ml] no-divergence: best gap +0 (need >=10 and handle >=50)
2026-09-16T14:42:34Z,morning,fade_public,824382,2026-09-16,[FP_ml] no-divergence: max tickets 63% < 65%
2026-09-16T14:42:34Z,morning,pv_orig,824382,2026-09-16,[O1_wed_second_half] Wednesday Vegas half requires a big scam
2026-09-16T14:42:34Z,morning,pv_orig,823004,2026-09-16,[O4] no natural/scam signal for this slot
2026-09-16T14:42:34Z,morning,pv_orig,823655,2026-09-16,[O4] no natural/scam signal for this slot
2026-09-16T14:42:34Z,morning,sharp_split,824382,2026-09-16,[SS_ml] no-divergence: best gap +1 (need >=10 and handle >=50)
2026-09-16T14:42:34Z,morning,sharp_split,823655,2026-09-16,[SS_ml] no-divergence: best gap +3 (need >=10 and handle >=50)
2026-09-16T14:42:34Z,morning,sharp_split,822763,2026-09-16,[SS_ml] no-divergence: best gap +6 (need >=10 and handle >=50)
2026-09-16T20:55:10Z,pregame,fade_public,824467,2026-09-16,[FP_ml] stale: splits captured 15.8h ago
2026-09-16T20:55:10Z,pregame,fade_public,822926,2026-09-16,[FP_ml] stale: splits captured 15.8h ago
2026-09-16T20:55:10Z,pregame,fade_public,823332,2026-09-16,[FP_ml] stale: splits captured 15.8h ago
2026-09-16T20:55:10Z,pregame,fade_public,822680,2026-09-16,[FP_ml] stale: splits captured 15.8h ago
2026-09-16T20:55:10Z,pregame,fade_public,823576,2026-09-16,[FP_ml] stale: splits captured 15.8h ago
2026-09-16T20:55:10Z,pregame,fade_public,824626,2026-09-16,[FP_ml] stale: splits captured 15.8h ago
2026-09-16T20:55:10Z,pregame,fade_public,822846,2026-09-16,[FP_ml] no-splits: none captured for game
2026-09-16T20:55:10Z,pregame,fade_public,824140,2026-09-16,[FP_ml] no-splits: none captured for game
2026-09-16T20:55:10Z,pregame,fade_public,824306,2026-09-16,[FP_ml] no-splits: none captured for game
2026-09-16T20:55:10Z,pregame,fade_public,823979,2026-09-16,[FP_ml] no-splits: none captured for game
2026-09-16T20:55:10Z,pregame,fade_public,825031,2026-09-16,[FP_ml] no-splits: none captured for game
2026-09-16T20:55:10Z,pregame,pv_orig,824467,2026-09-16,[O4] no natural/scam signal for this slot
2026-09-16T20:55:10Z,pregame,pv_orig,822926,2026-09-16,[O4] no natural/scam signal for this slot
2026-09-16T20:55:10Z,pregame,pv_orig,823332,2026-09-16,[O4] no natural/scam signal for this slot
2026-09-16T20:55:10Z,pregame,pv_orig,822680,2026-09-16,[O1_wed_second_half] Wednesday Vegas half requires a big scam
2026-09-16T20:55:10Z,pregame,pv_orig,823576,2026-09-16,[O1_wed_second_half] Wednesday Vegas half requires a big scam
2026-09-16T20:55:10Z,pregame,pv_orig,824626,2026-09-16,[O1_wed_second_half] Wednesday Vegas half requires a big scam
2026-09-16T20:55:10Z,pregame,pv_orig,822846,2026-09-16,[O1_wed_second_half] Wednesday Vegas half requires a big scam
2026-09-16T20:55:10Z,pregame,pv_orig,824140,2026-09-16,[O1_wed_second_half] Wednesday Vegas half requires a big scam
2026-09-16T20:55:10Z,pregame,pv_orig,824306,2026-09-16,[O1_wed_second_half] Wednesday Vegas half requires a big scam
2026-09-16T20:55:10Z,pregame,pv_orig,823979,2026-09-16,[O1_wed_second_half] Wednesday Vegas half requires a big scam
2026-09-16T20:55:10Z,pregame,pv_orig,825031,2026-09-16,[O4] no natural/scam signal for this slot
2026-09-16T20:55:10Z,pregame,sharp_split,824467,2026-09-16,[SS_ml] stale: splits captured 15.8h ago
2026-09-16T20:55:10Z,pregame,sharp_split,822926,2026-09-16,[SS_ml] stale: splits captured 15.8h ago
2026-09-16T20:55:10Z,pregame,sharp_split,823332,2026-09-16,[SS_ml] stale: splits captured 15.8h ago
2026-09-16T20:55:10Z,pregame,sharp_split,822680,2026-09-16,[SS_ml] stale: splits captured 15.8h ago
2026-09-16T20:55:10Z,pregame,sharp_split,823576,2026-09-16,[SS_ml] stale: splits captured 15.8h ago
2026-09-16T20:55:10Z,pregame,sharp_split,824626,2026-09-16,[SS_ml] stale: splits captured 15.8h ago
2026-09-16T20:55:10Z,pregame,sharp_split,822846,2026-09-16,[SS_ml] no-splits: none captured for game
2026-09-16T20:55:10Z,pregame,sharp_split,824140,2026-09-16,[SS_ml] no-splits: none captured for game
2026-09-16T20:55:10Z,pregame,sharp_split,824306,2026-09-16,[SS_ml] no-splits: none captured for game
2026-09-16T20:55:10Z,pregame,sharp_split,823979,2026-09-16,[SS_ml] no-splits: none captured for game
2026-09-16T20:55:10Z,pregame,sharp_split,825031,2026-09-16,[SS_ml] no-splits: none captured for game
2026-09-17T14:42:47Z,morning,fade_public,822924,2026-09-17,[FP_ml] no-divergence: max tickets 53% < 65%
2026-09-17T14:42:47Z,morning,pv_orig,823334,2026-09-17,"[O1_off_day] thursday is an off day, no big scam"
2026-09-17T14:42:47Z,morning,pv_orig,824464,2026-09-17,"[O1_off_day] thursday is an off day, no big scam"
2026-09-17T14:42:47Z,morning,pv_orig,822924,2026-09-17,"[O1_off_day] thursday is an off day, no big scam"
2026-09-17T14:42:47Z,morning,pv_orig,824305,2026-09-17,"[O1_off_day] thursday is an off day, no big scam"
2026-09-17T14:42:47Z,morning,sharp_split,823334,2026-09-17,[SS_ml] no-divergence: best gap +8 (need >=10 and handle >=50)
2026-09-17T20:54:48Z,pregame,fade_public,823573,2026-09-17,[FP_ml] no-divergence: max tickets 59% < 65%
2026-09-17T20:54:48Z,pregame,fade_public,824548,2026-09-17,[FP_ml] no-divergence: max tickets 62% < 65%
2026-09-17T20:54:48Z,pregame,fade_public,822845,2026-09-17,[FP_ml] no-splits: none captured for game
2026-09-17T20:54:48Z,pregame,pv_orig,824141,2026-09-17,"[O1_off_day] thursday is an off day, no big scam"
2026-09-17T20:54:48Z,pregame,pv_orig,823573,2026-09-17,"[O1_off_day] thursday is an off day, no big scam"
2026-09-17T20:54:48Z,pregame,pv_orig,824548,2026-09-17,"[O1_off_day] thursday is an off day, no big scam"
2026-09-17T20:54:48Z,pregame,pv_orig,822845,2026-09-17,"[O1_off_day] thursday is an off day, no big scam"
2026-09-17T20:54:48Z,pregame,pv_orig,823978,2026-09-17,"[O1_off_day] thursday is an off day, no big scam"
2026-09-17T20:54:48Z,pregame,sharp_split,824548,2026-09-17,[SS_ml] no-divergence: best gap +4 (need >=10 and handle >=50)
2026-09-17T20:54:48Z,pregame,sharp_split,822845,2026-09-17,[SS_ml] no-splits: none captured for game
2026-09-17T20:54:48Z,pregame,sharp_split,823978,2026-09-17,[SS_ml] no-divergence: best gap +16 (need >=10 and handle >=50)
2026-09-18T20:55:16Z,pregame,fade_public,824790,2026-09-18,[FP_ml] no-divergence: max tickets 54% < 65%
2026-09-18T20:55:16Z,pregame,fade_public,824547,2026-09-18,[FP_ml] no-divergence: max tickets 56% < 65%
2026-09-18T20:55:16Z,pregame,fade_public,822847,2026-09-18,[FP_ml] no-splits: none captured for game
2026-09-18T20:55:16Z,pregame,fade_public,824303,2026-09-18,[FP_ml] no-splits: none captured for game
2026-09-18T20:55:16Z,pregame,fade_public,824138,2026-09-18,[FP_ml] no-splits: none captured for game
2026-09-18T20:55:16Z,pregame,fade_public,823005,2026-09-18,[FP_ml] no-splits: none captured for game
2026-09-18T20:55:16Z,pregame,fade_public,823977,2026-09-18,[FP_ml] no-splits: none captured for game
2026-09-18T20:55:16Z,pregame,fade_public,823252,2026-09-18,[FP_ml] no-splits: none captured for game
2026-09-18T20:55:16Z,pregame,fade_public,825032,2026-09-18,[FP_ml] no-splits: none captured for game
2026-09-18T20:55:16Z,pregame,fade_public,823898,2026-09-18,[FP_ml] no-splits: none captured for game
2026-09-18T20:55:16Z,pregame,pv_orig,824463,2026-09-18,[O4] no natural/scam signal for this slot
2026-09-18T20:55:16Z,pregame,pv_orig,823331,2026-09-18,[O4] no natural/scam signal for this slot
2026-09-18T20:55:16Z,pregame,pv_orig,824790,2026-09-18,[O4] no natural/scam signal for this slot
2026-09-18T20:55:16Z,pregame,pv_orig,824383,2026-09-18,[O4] no natural/scam signal for this slot
2026-09-18T20:55:16Z,pregame,pv_orig,822923,2026-09-18,[O4] no natural/scam signal for this slot
2026-09-18T20:55:16Z,pregame,pv_orig,823572,2026-09-18,[O4] no natural/scam signal for this slot
2026-09-18T20:55:16Z,pregame,pv_orig,824547,2026-09-18,[O4] no natural/scam signal for this slot
2026-09-18T20:55:16Z,pregame,pv_orig,822847,2026-09-18,[O4] no natural/scam signal for this slot
2026-09-18T20:55:16Z,pregame,pv_orig,824303,2026-09-18,[O4] no natural/scam signal for this slot
2026-09-18T20:55:16Z,pregame,pv_orig,824138,2026-09-18,[O4] no natural/scam signal for this slot
2026-09-18T20:55:16Z,pregame,pv_orig,823005,2026-09-18,[O4] no natural/scam signal for this slot
2026-09-18T20:55:16Z,pregame,pv_orig,823977,2026-09-18,[O4] no natural/scam signal for this slot
2026-09-18T20:55:16Z,pregame,pv_orig,823252,2026-09-18,[O4] no natural/scam signal for this slot
2026-09-18T20:55:16Z,pregame,pv_orig,825032,2026-09-18,[O4] no natural/scam signal for this slot
2026-09-18T20:55:16Z,pregame,pv_orig,823898,2026-09-18,[O4] no natural/scam signal for this slot
2026-09-18T20:55:17Z,pregame,sharp_split,824463,2026-09-18,[SS_ml] no-divergence: best gap +5 (need >=10 and handle >=50)
2026-09-18T20:55:17Z,pregame,sharp_split,823331,2026-09-18,[SS_ml] no-divergence: best gap +2 (need >=10 and handle >=50)
2026-09-18T20:55:17Z,pregame,sharp_split,824790,2026-09-18,[SS_ml] no-divergence: best gap +9 (need >=10 and handle >=50)
2026-09-18T20:55:17Z,pregame,sharp_split,824383,2026-09-18,[SS_ml] no-divergence: best gap +4 (need >=10 and handle >=50)
2026-09-18T20:55:17Z,pregame,sharp_split,822923,2026-09-18,[SS_ml] no-divergence: best gap +7 (need >=10 and handle >=50)
2026-09-18T20:55:17Z,pregame,sharp_split,824547,2026-09-18,[SS_ml] no-divergence: best gap +4 (need >=10 and handle >=50)
2026-09-18T20:55:17Z,pregame,sharp_split,822847,2026-09-18,[SS_ml] no-splits: none captured for game
2026-09-18T20:55:17Z,pregame,sharp_split,824303,2026-09-18,[SS_ml] no-splits: none captured for game
2026-09-18T20:55:17Z,pregame,sharp_split,824138,2026-09-18,[SS_ml] no-splits: none captured for game
2026-09-18T20:55:17Z,pregame,sharp_split,823005,2026-09-18,[SS_ml] no-splits: none captured for game
2026-09-18T20:55:17Z,pregame,sharp_split,823977,2026-09-18,[SS_ml] no-splits: none captured for game
2026-09-18T20:55:17Z,pregame,sharp_split,823252,2026-09-18,[SS_ml] no-splits: none captured for game
2026-09-18T20:55:17Z,pregame,sharp_split,825032,2026-09-18,[SS_ml] no-splits: none captured for game
2026-09-18T20:55:17Z,pregame,sharp_split,823898,2026-09-18,[SS_ml] no-splits: none captured for game
2026-09-19T14:39:59Z,morning,pv_orig,824545,2026-09-19,"[O1_off_day] saturday is an off day, no big scam"
2026-09-19T20:55:14Z,pregame,fade_public,822843,2026-09-19,[FP_ml] no-divergence: max tickets 52% < 65%
2026-09-19T20:55:14Z,pregame,fade_public,824137,2026-09-19,[FP_ml] no-divergence: max tickets 51% < 65%
2026-09-19T20:55:14Z,pregame,fade_public,823003,2026-09-19,[FP_ml] no-divergence: max tickets 59% < 65%
2026-09-19T20:55:14Z,pregame,fade_public,824304,2026-09-19,[FP_ml] no-splits: none captured for game
2026-09-19T20:55:14Z,pregame,fade_public,823249,2026-09-19,[FP_ml] no-splits: none captured for game
2026-09-19T20:55:14Z,pregame,fade_public,823899,2026-09-19,[FP_ml] no-splits: none captured for game
2026-09-19T20:55:15Z,pregame,pv_orig,824380,2026-09-19,"[O1_off_day] saturday is an off day, no big scam"
2026-09-19T20:55:15Z,pregame,pv_orig,824461,2026-09-19,"[O1_off_day] saturday is an off day, no big scam"
2026-09-19T20:55:15Z,pregame,pv_orig,823330,2026-09-19,"[O1_off_day] saturday is an off day, no big scam"
2026-09-19T20:55:15Z,pregame,pv_orig,822843,2026-09-19,"[O1_off_day] saturday is an off day, no big scam"
2026-09-19T20:55:15Z,pregame,pv_orig,823003,2026-09-19,"[O1_off_day] saturday is an off day, no big scam"
2026-09-19T20:55:15Z,pregame,pv_orig,824304,2026-09-19,"[O1_off_day] saturday is an off day, no big scam"
2026-09-19T20:55:15Z,pregame,pv_orig,825029,2026-09-19,"[O1_off_day] saturday is an off day, no big scam"
2026-09-19T20:55:15Z,pregame,pv_orig,823249,2026-09-19,"[O1_off_day] saturday is an off day, no big scam"
2026-09-19T20:55:15Z,pregame,pv_orig,823899,2026-09-19,"[O1_off_day] saturday is an off day, no big scam"
2026-09-19T20:55:15Z,pregame,pv_orig,823976,2026-09-19,"[O1_off_day] saturday is an off day, no big scam"
2026-09-19T20:55:15Z,pregame,sharp_split,824380,2026-09-19,[SS_ml] no-divergence: best gap +25 (need >=10 and handle >=50)
2026-09-19T20:55:15Z,pregame,sharp_split,823330,2026-09-19,[SS_ml] no-divergence: best gap +8 (need >=10 and handle >=50)
2026-09-19T20:55:15Z,pregame,sharp_split,824304,2026-09-19,[SS_ml] no-splits: none captured for game
2026-09-19T20:55:15Z,pregame,sharp_split,823249,2026-09-19,[SS_ml] no-splits: none captured for game
2026-09-19T20:55:15Z,pregame,sharp_split,823899,2026-09-19,[SS_ml] no-splits: none captured for game
2026-09-20T14:40:10Z,morning,fade_public,823329,2026-09-20,[FP_ml] no-divergence: max tickets 58% < 65%
2026-09-20T14:40:10Z,morning,fade_public,823001,2026-09-20,[FP_ml] no-divergence: max tickets 58% < 65%
2026-09-20T14:40:10Z,morning,fade_public,822844,2026-09-20,[FP_ml] no-divergence: max tickets 60% < 65%
2026-09-20T14:40:11Z,morning,pv_orig,823570,2026-09-20,"[O2_slot_mismatch] V day, P slot -- no outrageous scam"
2026-09-20T14:40:11Z,morning,pv_orig,823329,2026-09-20,[O4] no natural/scam signal for this slot
2026-09-20T14:40:11Z,morning,pv_orig,824462,2026-09-20,"[O2_slot_mismatch] V day, P slot -- no outrageous scam"
2026-09-20T14:40:11Z,morning,pv_orig,824381,2026-09-20,"[O2_slot_mismatch] V day, P slot -- no outrageous scam"
2026-09-20T14:40:11Z,morning,pv_orig,822922,2026-09-20,"[O2_slot_mismatch] V day, P slot -- no outrageous scam"
