season,game_date_et,game_pk,start_utc,game_type,doubleheader,game_number,home_team_id,away_team_id,home_team,away_team
2015,2015-04-08,413674,2015-04-08 23:05:00+00:00,R,N,1,143,111,Philadelphia Phillies,Boston Red Sox
2015,2015-04-08,413685,2015-04-08 23:05:00+00:00,R,N,1,147,141,New York Yankees,Toronto Blue Jays
2015,2015-04-08,413680,2015-04-08 23:10:00+00:00,R,N,1,113,134,Cincinnati Reds,Pittsburgh Pirates
2015,2015-04-08,413673,2015-04-08 23:10:00+00:00,R,N,1,139,110,Tampa Bay Rays,Baltimore Orioles
2015,2015-04-08,413672,2015-04-08 23:10:00+00:00,R,N,1,146,144,Miami Marlins,Atlanta Braves
2015,2015-04-08,413676,2015-04-09 00:10:00+00:00,R,N,1,117,114,Houston Astros,Cleveland Indians
2015,2015-04-08,413675,2015-04-09 00:10:00+00:00,R,N,1,118,145,Kansas City Royals,Chicago White Sox
2015,2015-04-08,413677,2015-04-09 00:10:00+00:00,R,N,1,158,115,Milwaukee Brewers,Colorado Rockies
2015,2015-04-08,413682,2015-04-09 01:40:00+00:00,R,N,1,109,137,Arizona Diamondbacks,San Francisco Giants
2015,2015-04-08,413684,2015-04-09 02:05:00+00:00,R,N,1,133,140,Oakland Athletics,Texas Rangers
2015,2015-04-08,413681,2015-04-09 02:10:00+00:00,R,N,1,119,135,Los Angeles Dodgers,San Diego Padres
2015,2015-04-08,413671,2015-04-09 02:10:00+00:00,R,N,1,136,108,Seattle Mariners,Los Angeles Angels
2015,2015-04-09,413691,2015-04-09 16:35:00+00:00,R,N,1,113,134,Cincinnati Reds,Pittsburgh Pirates
2015,2015-04-09,413690,2015-04-09 17:05:00+00:00,R,N,1,120,121,Washington Nationals,New York Mets
2015,2015-04-09,413689,2015-04-09 17:08:00+00:00,R,N,1,116,142,Detroit Tigers,Minnesota Twins
2015,2015-04-09,413688,2015-04-09 18:10:00+00:00,R,N,1,117,114,Houston Astros,Cleveland Indians
2015,2015-04-09,413687,2015-04-09 18:10:00+00:00,R,N,1,118,145,Kansas City Royals,Chicago White Sox
2015,2015-04-09,413694,2015-04-09 19:35:00+00:00,R,N,1,133,140,Oakland Athletics,Texas Rangers
2015,2015-04-09,413692,2015-04-09 22:40:00+00:00,R,N,1,135,137,San Diego Padres,San Francisco Giants
2015,2015-04-09,413686,2015-04-09 23:05:00+00:00,R,N,1,143,111,Philadelphia Phillies,Boston Red Sox
2015,2015-04-09,413695,2015-04-09 23:05:00+00:00,R,N,1,147,141,New York Yankees,Toronto Blue Jays
2015,2015-04-10,413709,2015-04-10 19:05:00+00:00,R,N,1,110,141,Baltimore Orioles,Toronto Blue Jays
2015,2015-04-10,413699,2015-04-10 20:05:00+00:00,R,N,1,140,117,Texas Rangers,Houston Astros
2015,2015-04-10,413697,2015-04-10 20:10:00+00:00,R,N,1,115,112,Colorado Rockies,Chicago Cubs
2015,2015-04-10,413698,2015-04-10 20:10:00+00:00,R,N,1,114,116,Cleveland Indians,Detroit Tigers
2015,2015-04-10,413702,2015-04-10 20:10:00+00:00,R,N,1,145,142,Chicago White Sox,Minnesota Twins
2015,2015-04-10,413710,2015-04-10 23:05:00+00:00,R,N,1,143,120,Philadelphia Phillies,Washington Nationals
2015,2015-04-10,413696,2015-04-10 23:05:00+00:00,R,N,1,147,111,New York Yankees,Boston Red Sox
2015,2015-04-10,413707,2015-04-10 23:10:00+00:00,R,N,1,113,138,Cincinnati Reds,St. Louis Cardinals
2015,2015-04-10,413708,2015-04-10 23:10:00+00:00,R,N,1,146,139,Miami Marlins,Tampa Bay Rays
2015,2015-04-10,413703,2015-04-10 23:35:00+00:00,R,N,1,144,121,Atlanta Braves,New York Mets
2015,2015-04-10,413704,2015-04-11 00:10:00+00:00,R,N,1,158,134,Milwaukee Brewers,Pittsburgh Pirates
2015,2015-04-10,413701,2015-04-11 01:40:00+00:00,R,N,1,109,119,Arizona Diamondbacks,Los Angeles Dodgers
2015,2015-04-10,413700,2015-04-11 02:05:00+00:00,R,N,1,108,118,Los Angeles Angels,Kansas City Royals
2015,2015-04-10,413705,2015-04-11 02:05:00+00:00,R,N,1,133,136,Oakland Athletics,Seattle Mariners
2015,2015-04-10,413706,2015-04-11 02:10:00+00:00,R,N,1,135,137,San Diego Padres,San Francisco Giants
2015,2015-04-11,413711,2015-04-11 17:05:00+00:00,R,N,1,147,111,New York Yankees,Boston Red Sox
2015,2015-04-11,413722,2015-04-11 17:10:00+00:00,R,N,1,113,138,Cincinnati Reds,St. Louis Cardinals
2015,2015-04-11,413717,2015-04-11 18:10:00+00:00,R,N,1,145,142,Chicago White Sox,Minnesota Twins
2015,2015-04-11,413720,2015-04-11 20:05:00+00:00,R,N,1,133,136,Oakland Athletics,Seattle Mariners
2015,2015-04-11,413713,2015-04-11 20:10:00+00:00,R,N,1,114,116,Cleveland Indians,Detroit Tigers
2015,2015-04-11,413723,2015-04-11 20:10:00+00:00,R,N,1,146,139,Miami Marlins,Tampa Bay Rays
2015,2015-04-11,413724,2015-04-11 23:05:00+00:00,R,N,1,110,141,Baltimore Orioles,Toronto Blue Jays
2015,2015-04-11,413725,2015-04-11 23:05:00+00:00,R,N,1,143,120,Philadelphia Phillies,Washington Nationals
2015,2015-04-11,413718,2015-04-11 23:10:00+00:00,R,N,1,144,121,Atlanta Braves,New York Mets
2015,2015-04-11,413719,2015-04-11 23:10:00+00:00,R,N,1,158,134,Milwaukee Brewers,Pittsburgh Pirates
2015,2015-04-11,413714,2015-04-12 00:05:00+00:00,R,N,1,140,117,Texas Rangers,Houston Astros
2015,2015-04-11,413712,2015-04-12 00:10:00+00:00,R,N,1,115,112,Colorado Rockies,Chicago Cubs
2015,2015-04-11,413716,2015-04-12 00:10:00+00:00,R,N,1,109,119,Arizona Diamondbacks,Los Angeles Dodgers
2015,2015-04-11,413721,2015-04-12 00:40:00+00:00,R,N,1,135,137,San Diego Padres,San Francisco Giants
2015,2015-04-11,413715,2015-04-12 01:05:00+00:00,R,N,1,108,118,Los Angeles Angels,Kansas City Royals
2015,2015-04-12,413728,2015-04-12 17:10:00+00:00,R,N,1,114,116,Cleveland Indians,Detroit Tigers
2015,2015-04-12,413737,2015-04-12 17:10:00+00:00,R,N,1,113,138,Cincinnati Reds,St. Louis Cardinals
2015,2015-04-12,413738,2015-04-12 17:10:00+00:00,R,N,1,146,139,Miami Marlins,Tampa Bay Rays
2015,2015-04-12,413739,2015-04-12 17:35:00+00:00,R,N,1,110,141,Baltimore Orioles,Toronto Blue Jays
2015,2015-04-12,413740,2015-04-12 17:35:00+00:00,R,N,1,143,120,Philadelphia Phillies,Washington Nationals
2015,2015-04-12,413733,2015-04-12 17:35:00+00:00,R,N,1,144,121,Atlanta Braves,New York Mets
2015,2015-04-12,413732,2015-04-12 18:10:00+00:00,R,N,1,145,142,Chicago White Sox,Minnesota Twins
2015,2015-04-12,413734,2015-04-12 18:10:00+00:00,R,N,1,158,134,Milwaukee Brewers,Pittsburgh Pirates
2015,2015-04-12,413729,2015-04-12 19:05:00+00:00,R,N,1,140,117,Texas Rangers,Houston Astros
2015,2015-04-12,413730,2015-04-12 19:35:00+00:00,R,N,1,108,118,Los Angeles Angels,Kansas City Royals
2015,2015-04-12,413735,2015-04-12 20:05:00+00:00,R,N,1,133,136,Oakland Athletics,Seattle Mariners
2015,2015-04-12,413727,2015-04-12 20:10:00+00:00,R,N,1,115,112,Colorado Rockies,Chicago Cubs
2015,2015-04-12,413731,2015-04-12 20:10:00+00:00,R,N,1,109,119,Arizona Diamondbacks,Los Angeles Dodgers
2015,2015-04-12,413736,2015-04-12 20:10:00+00:00,R,N,1,135,137,San Diego Padres,San Francisco Giants
2015,2015-04-12,413726,2015-04-13 00:05:00+00:00,R,N,1,147,111,New York Yankees,Boston Red Sox
2015,2015-04-13,413751,2015-04-13 17:10:00+00:00,R,N,1,121,143,New York Mets,Philadelphia Phillies
2015,2015-04-13,413745,2015-04-13 17:35:00+00:00,R,N,1,134,116,Pittsburgh Pirates,Detroit Tigers
2015,2015-04-13,413754,2015-04-13 19:05:00+00:00,R,N,1,111,120,Boston Red Sox,Washington Nationals
2015,2015-04-13,413746,2015-04-13 20:10:00+00:00,R,N,1,142,118,Minnesota Twins,Kansas City Royals
2015,2015-04-13,413748,2015-04-13 20:15:00+00:00,R,N,1,138,158,St. Louis Cardinals,Milwaukee Brewers
2015,2015-04-13,413744,2015-04-13 20:35:00+00:00,R,N,1,137,115,San Francisco Giants,Colorado Rockies
2015,2015-04-13,413749,2015-04-13 23:05:00+00:00,R,N,1,110,147,Baltimore Orioles,New York Yankees
2015,2015-04-13,413753,2015-04-13 23:07:00+00:00,R,N,1,141,139,Toronto Blue Jays,Tampa Bay Rays
2015,2015-04-13,413747,2015-04-13 23:10:00+00:00,R,N,1,144,146,Atlanta Braves,Miami Marlins
2015,2015-04-13,413743,2015-04-14 00:05:00+00:00,R,N,1,112,113,Chicago Cubs,Cincinnati Reds
2015,2015-04-13,413741,2015-04-14 00:05:00+00:00,R,N,1,140,108,Texas Rangers,Los Angeles Angels
2015,2015-04-13,413750,2015-04-14 00:10:00+00:00,R,N,1,117,133,Houston Astros,Oakland Athletics
2015,2015-04-13,413742,2015-04-14 02:10:00+00:00,R,N,1,135,109,San Diego Padres,Arizona Diamondbacks
2015,2015-04-13,413752,2015-04-14 02:10:00+00:00,R,N,1,119,136,Los Angeles Dodgers,Seattle Mariners
2015,2015-04-14,413767,2015-04-14 22:10:00+00:00,R,N,1,111,120,Boston Red Sox,Washington Nationals
2015,2015-04-14,413760,2015-04-14 23:05:00+00:00,R,N,1,134,116,Pittsburgh Pirates,Detroit Tigers
2015,2015-04-14,413762,2015-04-14 23:05:00+00:00,R,N,1,110,147,Baltimore Orioles,New York Yankees
2015,2015-04-14,413766,2015-04-14 23:07:00+00:00,R,N,1,141,139,Toronto Blue Jays,Tampa Bay Rays
2015,2015-04-14,413764,2015-04-14 23:10:00+00:00,R,N,1,121,143,New York Mets,Philadelphia Phillies
2015,2015-04-14,413757,2015-04-14 23:10:00+00:00,R,N,1,114,145,Cleveland Indians,Chicago White Sox
2015,2015-04-14,413761,2015-04-14 23:10:00+00:00,R,N,1,144,146,Atlanta Braves,Miami Marlins
2015,2015-04-14,413758,2015-04-15 00:05:00+00:00,R,N,1,112,113,Chicago Cubs,Cincinnati Reds
2015,2015-04-14,413755,2015-04-15 00:05:00+00:00,R,N,1,140,108,Texas Rangers,Los Angeles Angels
2015,2015-04-14,413763,2015-04-15 00:10:00+00:00,R,N,1,117,133,Houston Astros,Oakland Athletics
2015,2015-04-14,413756,2015-04-15 02:10:00+00:00,R,N,1,135,109,San Diego Padres,Arizona Diamondbacks
2015,2015-04-14,413765,2015-04-15 02:10:00+00:00,R,N,1,119,136,Los Angeles Dodgers,Seattle Mariners
2015,2015-04-14,413759,2015-04-15 02:15:00+00:00,R,N,1,137,115,San Francisco Giants,Colorado Rockies
2015,2015-04-15,413770,2015-04-15 16:10:00+00:00,R,N,1,114,145,Cleveland Indians,Chicago White Sox
2015,2015-04-15,413775,2015-04-15 16:10:00+00:00,R,N,1,144,146,Atlanta Braves,Miami Marlins
2015,2015-04-15,413782,2015-04-15 17:35:00+00:00,R,N,1,111,120,Boston Red Sox,Washington Nationals
2015,2015-04-15,413768,2015-04-15 18:05:00+00:00,R,N,1,140,108,Texas Rangers,Los Angeles Angels
2015,2015-04-15,413773,2015-04-15 23:05:00+00:00,R,N,1,134,116,Pittsburgh Pirates,Detroit Tigers
2015,2015-04-15,413777,2015-04-15 23:05:00+00:00,R,N,1,110,147,Baltimore Orioles,New York Yankees
2015,2015-04-15,413781,2015-04-15 23:07:00+00:00,R,N,1,141,139,Toronto Blue Jays,Tampa Bay Rays
2015,2015-04-15,413779,2015-04-15 23:10:00+00:00,R,N,1,121,143,New York Mets,Philadelphia Phillies
2015,2015-04-15,413771,2015-04-16 00:05:00+00:00,R,N,1,112,113,Chicago Cubs,Cincinnati Reds
2015,2015-04-15,413778,2015-04-16 00:10:00+00:00,R,N,1,117,133,Houston Astros,Oakland Athletics
2015,2015-04-15,413774,2015-04-16 00:10:00+00:00,R,N,1,142,118,Minnesota Twins,Kansas City Royals
2015,2015-04-15,413776,2015-04-16 00:15:00+00:00,R,N,1,138,158,St. Louis Cardinals,Milwaukee Brewers
2015,2015-04-15,413769,2015-04-16 01:10:00+00:00,R,N,1,135,109,San Diego Padres,Arizona Diamondbacks
2015,2015-04-15,413780,2015-04-16 02:10:00+00:00,R,N,1,119,136,Los Angeles Dodgers,Seattle Mariners
2015,2015-04-15,413772,2015-04-16 02:15:00+00:00,R,N,1,137,115,San Francisco Giants,Colorado Rockies
2015,2015-04-16,413784,2015-04-16 17:10:00+00:00,R,N,1,142,118,Minnesota Twins,Kansas City Royals
2015,2015-04-16,413786,2015-04-16 17:45:00+00:00,R,N,1,138,158,St. Louis Cardinals,Milwaukee Brewers
2015,2015-04-16,413787,2015-04-16 23:05:00+00:00,R,N,1,120,143,Washington Nationals,Philadelphia Phillies
2015,2015-04-16,413788,2015-04-16 23:07:00+00:00,R,N,1,141,139,Toronto Blue Jays,Tampa Bay Rays
2015,2015-04-16,413785,2015-04-16 23:10:00+00:00,R,N,1,121,146,New York Mets,Miami Marlins
2015,2015-04-16,413783,2015-04-17 02:15:00+00:00,R,N,1,137,109,San Francisco Giants,Arizona Diamondbacks
2015,2015-04-17,413793,2015-04-17 17:08:00+00:00,R,N,1,116,145,Detroit Tigers,Chicago White Sox
2015,2015-04-17,413802,2015-04-17 18:20:00+00:00,R,N,1,112,135,Chicago Cubs,San Diego Padres
2015,2015-04-17,413801,2015-04-17 23:05:00+00:00,R,N,1,120,143,Washington Nationals,Philadelphia Phillies
2015,2015-04-17,413798,2015-04-17 23:05:00+00:00,R,N,1,134,158,Pittsburgh Pirates,Milwaukee Brewers
2015,2015-04-17,413791,2015-04-17 23:07:00+00:00,R,N,1,141,144,Toronto Blue Jays,Atlanta Braves
2015,2015-04-17,413792,2015-04-17 23:10:00+00:00,R,N,1,111,110,Boston Red Sox,Baltimore Orioles
2015,2015-04-17,413797,2015-04-17 23:10:00+00:00,R,N,1,121,146,New York Mets,Miami Marlins
2015,2015-04-17,413799,2015-04-17 23:10:00+00:00,R,N,1,139,147,Tampa Bay Rays,New York Yankees
2015,2015-04-17,413789,2015-04-18 00:10:00+00:00,R,N,1,117,108,Houston Astros,Los Angeles Angels
2015,2015-04-17,413800,2015-04-18 00:10:00+00:00,R,N,1,118,133,Kansas City Royals,Oakland Athletics
2015,2015-04-17,413795,2015-04-18 00:10:00+00:00,R,N,1,142,114,Minnesota Twins,Cleveland Indians
2015,2015-04-17,413794,2015-04-18 00:15:00+00:00,R,N,1,138,113,St. Louis Cardinals,Cincinnati Reds
2015,2015-04-17,413796,2015-04-18 02:10:00+00:00,R,N,1,119,115,Los Angeles Dodgers,Colorado Rockies
2015,2015-04-17,413803,2015-04-18 02:10:00+00:00,R,N,1,136,140,Seattle Mariners,Texas Rangers
2015,2015-04-17,413790,2015-04-18 02:15:00+00:00,R,N,1,137,109,San Francisco Giants,Arizona Diamondbacks
2015,2015-04-18,413816,2015-04-18 17:05:00+00:00,R,N,1,120,143,Washington Nationals,Philadelphia Phillies
2015,2015-04-18,413806,2015-04-18 17:07:00+00:00,R,N,1,141,144,Toronto Blue Jays,Atlanta Braves
2015,2015-04-18,413808,2015-04-18 17:08:00+00:00,R,N,1,116,145,Detroit Tigers,Chicago White Sox
2015,2015-04-18,413810,2015-04-18 18:10:00+00:00,R,N,1,142,114,Minnesota Twins,Cleveland Indians
2015,2015-04-18,413809,2015-04-18 18:15:00+00:00,R,N,1,138,113,St. Louis Cardinals,Cincinnati Reds
2015,2015-04-18,413817,2015-04-18 18:20:00+00:00,R,N,1,112,135,Chicago Cubs,San Diego Padres
2015,2015-04-18,413807,2015-04-18 20:05:00+00:00,R,N,1,111,110,Boston Red Sox,Baltimore Orioles
2015,2015-04-18,413813,2015-04-18 23:05:00+00:00,R,N,1,134,158,Pittsburgh Pirates,Milwaukee Brewers
2015,2015-04-18,413804,2015-04-18 23:10:00+00:00,R,N,1,117,108,Houston Astros,Los Angeles Angels
2015,2015-04-18,413815,2015-04-18 23:10:00+00:00,R,N,1,118,133,Kansas City Royals,Oakland Athletics
2015,2015-04-18,413812,2015-04-18 23:10:00+00:00,R,N,1,121,146,New York Mets,Miami Marlins
2015,2015-04-18,413814,2015-04-18 23:10:00+00:00,R,N,1,139,147,Tampa Bay Rays,New York Yankees
2015,2015-04-18,413805,2015-04-19 01:05:00+00:00,R,N,1,137,109,San Francisco Giants,Arizona Diamondbacks
2015,2015-04-18,413811,2015-04-19 01:10:00+00:00,R,N,1,119,115,Los Angeles Dodgers,Colorado Rockies
2015,2015-04-18,413818,2015-04-19 01:10:00+00:00,R,N,1,136,140,Seattle Mariners,Texas Rangers
2015,2015-04-19,413821,2015-04-19 17:07:00+00:00,R,N,1,141,144,Toronto Blue Jays,Atlanta Braves
2015,2015-04-19,413823,2015-04-19 17:08:00+00:00,R,N,1,116,145,Detroit Tigers,Chicago White Sox
2015,2015-04-19,413827,2015-04-19 17:10:00+00:00,R,N,1,121,146,New York Mets,Miami Marlins
2015,2015-04-19,413829,2015-04-19 17:10:00+00:00,R,N,1,139,147,Tampa Bay Rays,New York Yankees
2015,2015-04-19,413822,2015-04-19 17:35:00+00:00,R,N,1,111,110,Boston Red Sox,Baltimore Orioles
2015,2015-04-19,413831,2015-04-19 17:35:00+00:00,R,N,1,120,143,Washington Nationals,Philadelphia Phillies
2015,2015-04-19,413828,2015-04-19 17:35:00+00:00,R,N,1,134,158,Pittsburgh Pirates,Milwaukee Brewers
2015,2015-04-19,413819,2015-04-19 18:10:00+00:00,R,N,1,117,108,Houston Astros,Los Angeles Angels
2015,2015-04-19,413830,2015-04-19 18:10:00+00:00,R,N,1,118,133,Kansas City Royals,Oakland Athletics
2015,2015-04-19,413825,2015-04-19 18:10:00+00:00,R,N,1,142,114,Minnesota Twins,Cleveland Indians
2015,2015-04-19,413832,2015-04-19 18:20:00+00:00,R,N,1,112,135,Chicago Cubs,San Diego Padres
2015,2015-04-19,413820,2015-04-19 20:05:00+00:00,R,N,1,137,109,San Francisco Giants,Arizona Diamondbacks
2015,2015-04-19,413826,2015-04-19 20:10:00+00:00,R,N,1,119,115,Los Angeles Dodgers,Colorado Rockies
2015,2015-04-19,413833,2015-04-19 20:10:00+00:00,R,N,1,136,140,Seattle Mariners,Texas Rangers
2015,2015-04-19,413824,2015-04-20 00:05:00+00:00,R,N,1,138,113,St. Louis Cardinals,Cincinnati Reds
2015,2015-04-20,413834,2015-04-20 15:05:00+00:00,R,N,1,111,110,Boston Red Sox,Baltimore Orioles
2015,2015-04-20,413835,2015-04-20 23:05:00+00:00,R,N,1,134,112,Pittsburgh Pirates,Chicago Cubs
2015,2015-04-20,413840,2015-04-20 23:08:00+00:00,R,N,1,116,147,Detroit Tigers,New York Yankees
2015,2015-04-20,413836,2015-04-20 23:20:00+00:00,R,N,1,158,113,Milwaukee Brewers,Cincinnati Reds
2015,2015-04-20,413839,2015-04-21 00:10:00+00:00,R,N,1,118,142,Kansas City Royals,Minnesota Twins
2015,2015-04-20,413837,2015-04-21 00:10:00+00:00,R,N,1,145,114,Chicago White Sox,Cleveland Indians
2015,2015-04-20,413842,2015-04-21 00:40:00+00:00,R,N,1,115,135,Colorado Rockies,San Diego Padres
2015,2015-04-20,413841,2015-04-21 02:05:00+00:00,R,N,1,108,133,Los Angeles Angels,Oakland Athletics
2015,2015-04-20,413838,2015-04-21 02:10:00+00:00,R,N,1,136,117,Seattle Mariners,Houston Astros
2015,2015-04-21,413846,2015-04-21 23:05:00+00:00,R,N,1,134,112,Pittsburgh Pirates,Chicago Cubs
2015,2015-04-21,413856,2015-04-21 23:05:00+00:00,R,N,1,120,138,Washington Nationals,St. Louis Cardinals
2015,2015-04-21,413851,2015-04-21 23:05:00+00:00,R,N,1,143,146,Philadelphia Phillies,Miami Marlins
2015,2015-04-21,413844,2015-04-21 23:07:00+00:00,R,N,1,141,110,Toronto Blue Jays,Baltimore Orioles
2015,2015-04-21,413853,2015-04-21 23:08:00+00:00,R,N,1,116,147,Detroit Tigers,New York Yankees
2015,2015-04-21,413845,2015-04-21 23:10:00+00:00,R,N,1,139,111,Tampa Bay Rays,Boston Red Sox
2015,2015-04-21,413843,2015-04-21 23:10:00+00:00,R,N,1,121,144,New York Mets,Atlanta Braves
2015,2015-04-21,413852,2015-04-22 00:10:00+00:00,R,N,1,118,142,Kansas City Royals,Minnesota Twins
2015,2015-04-21,413848,2015-04-22 00:10:00+00:00,R,N,1,145,114,Chicago White Sox,Cleveland Indians
2015,2015-04-21,413847,2015-04-22 00:10:00+00:00,R,N,1,158,113,Milwaukee Brewers,Cincinnati Reds
2015,2015-04-21,413855,2015-04-22 00:40:00+00:00,R,N,1,115,135,Colorado Rockies,San Diego Padres
2015,2015-04-21,413857,2015-04-22 01:40:00+00:00,R,N,1,109,140,Arizona Diamondbacks,Texas Rangers
2015,2015-04-21,413854,2015-04-22 02:05:00+00:00,R,N,1,108,133,Los Angeles Angels,Oakland Athletics
2015,2015-04-21,413849,2015-04-22 02:10:00+00:00,R,N,1,136,117,Seattle Mariners,Houston Astros
2015,2015-04-21,413850,2015-04-22 02:15:00+00:00,R,N,1,137,119,San Francisco Giants,Los Angeles Dodgers
2015,2015-04-22,413863,2015-04-22 18:10:00+00:00,R,N,1,145,114,Chicago White Sox,Cleveland Indians
2015,2015-04-22,413861,2015-04-22 23:05:00+00:00,R,N,1,134,112,Pittsburgh Pirates,Chicago Cubs
2015,2015-04-22,413871,2015-04-22 23:05:00+00:00,R,N,1,120,138,Washington Nationals,St. Louis Cardinals
2015,2015-04-22,413866,2015-04-22 23:05:00+00:00,R,N,1,143,146,Philadelphia Phillies,Miami Marlins
2015,2015-04-22,413859,2015-04-22 23:07:00+00:00,R,N,1,141,110,Toronto Blue Jays,Baltimore Orioles
2015,2015-04-22,413868,2015-04-22 23:08:00+00:00,R,N,1,116,147,Detroit Tigers,New York Yankees
2015,2015-04-22,413860,2015-04-22 23:10:00+00:00,R,N,1,139,111,Tampa Bay Rays,Boston Red Sox
2015,2015-04-22,413858,2015-04-22 23:10:00+00:00,R,N,1,121,144,New York Mets,Atlanta Braves
2015,2015-04-22,413867,2015-04-23 00:10:00+00:00,R,N,1,118,142,Kansas City Royals,Minnesota Twins
2015,2015-04-22,413862,2015-04-23 00:10:00+00:00,R,N,1,158,113,Milwaukee Brewers,Cincinnati Reds
2015,2015-04-22,413870,2015-04-23 00:40:00+00:00,R,N,1,115,135,Colorado Rockies,San Diego Padres
2015,2015-04-22,413872,2015-04-23 01:40:00+00:00,R,N,1,109,140,Arizona Diamondbacks,Texas Rangers
2015,2015-04-22,413869,2015-04-23 02:05:00+00:00,R,N,1,108,133,Los Angeles Angels,Oakland Athletics
2015,2015-04-22,413864,2015-04-23 02:10:00+00:00,R,N,1,136,117,Seattle Mariners,Houston Astros
2015,2015-04-22,413865,2015-04-23 02:15:00+00:00,R,N,1,137,119,San Francisco Giants,Los Angeles Dodgers
2015,2015-04-23,413876,2015-04-23 16:35:00+00:00,R,N,1,134,112,Pittsburgh Pirates,Chicago Cubs
2015,2015-04-23,413880,2015-04-23 17:05:00+00:00,R,N,1,143,146,Philadelphia Phillies,Miami Marlins
2015,2015-04-23,413881,2015-04-23 17:08:00+00:00,R,N,1,116,147,Detroit Tigers,New York Yankees
2015,2015-04-23,413873,2015-04-23 17:10:00+00:00,R,N,1,121,144,New York Mets,Atlanta Braves
2015,2015-04-23,413877,2015-04-23 17:40:00+00:00,R,N,1,158,113,Milwaukee Brewers,Cincinnati Reds
2015,2015-04-23,413883,2015-04-23 19:10:00+00:00,R,N,1,115,135,Colorado Rockies,San Diego Padres
2015,2015-04-23,413879,2015-04-23 19:45:00+00:00,R,N,1,137,119,San Francisco Giants,Los Angeles Dodgers
2015,2015-04-23,413884,2015-04-23 20:05:00+00:00,R,N,1,120,138,Washington Nationals,St. Louis Cardinals
2015,2015-04-23,413882,2015-04-23 23:05:00+00:00,R,N,1,108,133,Los Angeles Angels,Oakland Athletics
2015,2015-04-23,413874,2015-04-23 23:07:00+00:00,R,N,1,141,110,Toronto Blue Jays,Baltimore Orioles
2015,2015-04-23,413875,2015-04-23 23:10:00+00:00,R,N,1,139,111,Tampa Bay Rays,Boston Red Sox
2015,2015-04-23,413878,2015-04-24 00:10:00+00:00,R,N,1,145,118,Chicago White Sox,Kansas City Royals
