season,game_date_et,game_pk,start_utc,game_type,doubleheader,game_number,home_team_id,away_team_id,home_team,away_team
2014,2014-04-02,380572,2014-04-03 00:05:00+00:00,R,N,1,140,143,Texas Rangers,Philadelphia Phillies
2014,2014-04-02,380571,2014-04-03 00:10:00+00:00,R,N,1,117,147,Houston Astros,New York Yankees
2014,2014-04-02,380574,2014-04-03 01:40:00+00:00,R,N,1,109,137,Arizona Diamondbacks,San Francisco Giants
2014,2014-04-02,380573,2014-04-03 02:05:00+00:00,R,N,1,108,136,Los Angeles Angels,Seattle Mariners
2014,2014-04-02,380569,2014-04-03 02:10:00+00:00,R,N,1,135,119,San Diego Padres,Los Angeles Dodgers
2014,2014-04-03,380579,2014-04-03 16:35:00+00:00,R,N,1,134,112,Pittsburgh Pirates,Chicago Cubs
2014,2014-04-03,380586,2014-04-03 16:35:00+00:00,R,N,1,113,138,Cincinnati Reds,St. Louis Cardinals
2014,2014-04-03,380580,2014-04-03 16:40:00+00:00,R,N,1,146,115,Miami Marlins,Colorado Rockies
2014,2014-04-03,380588,2014-04-03 17:10:00+00:00,R,N,1,121,120,New York Mets,Washington Nationals
2014,2014-04-03,380582,2014-04-03 18:10:00+00:00,R,N,1,145,142,Chicago White Sox,Minnesota Twins
2014,2014-04-03,380585,2014-04-03 19:40:00+00:00,R,N,1,109,137,Arizona Diamondbacks,San Francisco Giants
2014,2014-04-03,380578,2014-04-03 23:05:00+00:00,R,N,1,110,111,Baltimore Orioles,Boston Red Sox
2014,2014-04-03,380587,2014-04-03 23:10:00+00:00,R,N,1,139,141,Tampa Bay Rays,Toronto Blue Jays
2014,2014-04-03,380583,2014-04-04 00:10:00+00:00,R,N,1,117,147,Houston Astros,New York Yankees
2014,2014-04-03,380584,2014-04-04 02:05:00+00:00,R,N,1,133,136,Oakland Athletics,Seattle Mariners
2014,2014-06-19,380581,2014-04-03 17:08:00+00:00,R,N,1,116,118,Detroit Tigers,Kansas City Royals
2014,2014-04-04,380591,2014-04-04 17:05:00+00:00,R,N,1,120,144,Washington Nationals,Atlanta Braves
2014,2014-04-04,380592,2014-04-04 17:08:00+00:00,R,N,1,116,110,Detroit Tigers,Baltimore Orioles
2014,2014-04-04,380595,2014-04-04 18:05:00+00:00,R,N,1,111,158,Boston Red Sox,Milwaukee Brewers
2014,2014-04-04,380598,2014-04-04 18:20:00+00:00,R,N,1,112,143,Chicago Cubs,Philadelphia Phillies
2014,2014-04-04,380596,2014-04-04 19:05:00+00:00,R,N,1,114,142,Cleveland Indians,Minnesota Twins
2014,2014-04-04,380590,2014-04-04 20:10:00+00:00,R,N,1,115,109,Colorado Rockies,Arizona Diamondbacks
2014,2014-04-04,380601,2014-04-04 20:10:00+00:00,R,N,1,119,137,Los Angeles Dodgers,San Francisco Giants
2014,2014-04-04,380593,2014-04-04 20:10:00+00:00,R,N,1,118,145,Kansas City Royals,Chicago White Sox
2014,2014-04-04,380602,2014-04-04 23:05:00+00:00,R,N,1,134,138,Pittsburgh Pirates,St. Louis Cardinals
2014,2014-04-04,380597,2014-04-04 23:07:00+00:00,R,N,1,141,147,Toronto Blue Jays,New York Yankees
2014,2014-04-04,380594,2014-04-04 23:10:00+00:00,R,N,1,121,113,New York Mets,Cincinnati Reds
2014,2014-04-04,380603,2014-04-04 23:10:00+00:00,R,N,1,139,140,Tampa Bay Rays,Texas Rangers
2014,2014-04-04,380599,2014-04-04 23:10:00+00:00,R,N,1,146,135,Miami Marlins,San Diego Padres
2014,2014-04-04,380589,2014-04-05 00:10:00+00:00,R,N,1,117,108,Houston Astros,Los Angeles Angels
2014,2014-05-07,380600,2014-04-05 02:05:00+00:00,R,N,1,133,136,Oakland Athletics,Seattle Mariners
2014,2014-04-05,380611,2014-04-05 17:05:00+00:00,R,N,1,114,142,Cleveland Indians,Minnesota Twins
2014,2014-04-05,380612,2014-04-05 17:07:00+00:00,R,N,1,141,147,Toronto Blue Jays,New York Yankees
2014,2014-04-05,380607,2014-04-05 17:08:00+00:00,R,N,1,116,110,Detroit Tigers,Baltimore Orioles
2014,2014-04-05,380609,2014-04-05 17:10:00+00:00,R,N,1,121,113,New York Mets,Cincinnati Reds
2014,2014-04-05,380608,2014-04-05 18:10:00+00:00,R,N,1,118,145,Kansas City Royals,Chicago White Sox
2014,2014-04-05,380613,2014-04-05 18:20:00+00:00,R,N,1,112,143,Chicago Cubs,Philadelphia Phillies
2014,2014-04-05,380615,2014-04-05 20:05:00+00:00,R,N,1,133,136,Oakland Athletics,Seattle Mariners
2014,2014-04-05,380616,2014-04-05 20:10:00+00:00,R,N,1,119,137,Los Angeles Dodgers,San Francisco Giants
2014,2014-04-05,380617,2014-04-05 23:05:00+00:00,R,N,1,134,138,Pittsburgh Pirates,St. Louis Cardinals
2014,2014-04-05,380606,2014-04-05 23:05:00+00:00,R,N,1,120,144,Washington Nationals,Atlanta Braves
2014,2014-04-05,380604,2014-04-05 23:10:00+00:00,R,N,1,117,108,Houston Astros,Los Angeles Angels
2014,2014-04-05,380618,2014-04-05 23:10:00+00:00,R,N,1,139,140,Tampa Bay Rays,Texas Rangers
2014,2014-04-05,380614,2014-04-05 23:10:00+00:00,R,N,1,146,135,Miami Marlins,San Diego Padres
2014,2014-04-05,380610,2014-04-05 23:10:00+00:00,R,N,1,111,158,Boston Red Sox,Milwaukee Brewers
2014,2014-04-05,380605,2014-04-06 00:10:00+00:00,R,N,1,115,109,Colorado Rockies,Arizona Diamondbacks
2014,2014-04-06,380626,2014-04-06 17:05:00+00:00,R,N,1,114,142,Cleveland Indians,Minnesota Twins
2014,2014-04-06,380627,2014-04-06 17:07:00+00:00,R,N,1,141,147,Toronto Blue Jays,New York Yankees
2014,2014-04-06,380622,2014-04-06 17:08:00+00:00,R,N,1,116,110,Detroit Tigers,Baltimore Orioles
2014,2014-04-06,380624,2014-04-06 17:10:00+00:00,R,N,1,121,113,New York Mets,Cincinnati Reds
2014,2014-04-06,380629,2014-04-06 17:10:00+00:00,R,N,1,146,135,Miami Marlins,San Diego Padres
2014,2014-04-06,380632,2014-04-06 17:35:00+00:00,R,N,1,134,138,Pittsburgh Pirates,St. Louis Cardinals
2014,2014-04-06,380621,2014-04-06 17:35:00+00:00,R,N,1,120,144,Washington Nationals,Atlanta Braves
2014,2014-04-06,380625,2014-04-06 17:35:00+00:00,R,N,1,111,158,Boston Red Sox,Milwaukee Brewers
2014,2014-04-06,380633,2014-04-06 17:40:00+00:00,R,N,1,139,140,Tampa Bay Rays,Texas Rangers
2014,2014-04-06,380619,2014-04-06 18:10:00+00:00,R,N,1,117,108,Houston Astros,Los Angeles Angels
2014,2014-04-06,380623,2014-04-06 18:10:00+00:00,R,N,1,118,145,Kansas City Royals,Chicago White Sox
2014,2014-04-06,380628,2014-04-06 18:20:00+00:00,R,N,1,112,143,Chicago Cubs,Philadelphia Phillies
2014,2014-04-06,380630,2014-04-06 20:05:00+00:00,R,N,1,133,136,Oakland Athletics,Seattle Mariners
2014,2014-04-06,380620,2014-04-06 20:10:00+00:00,R,N,1,115,109,Colorado Rockies,Arizona Diamondbacks
2014,2014-04-06,380631,2014-04-07 00:00:00+00:00,R,N,1,119,137,Los Angeles Dodgers,San Francisco Giants
2014,2014-04-07,380635,2014-04-07 17:05:00+00:00,R,N,1,147,110,New York Yankees,Baltimore Orioles
2014,2014-04-07,380634,2014-04-07 18:10:00+00:00,R,N,1,117,108,Houston Astros,Los Angeles Angels
2014,2014-04-07,380639,2014-04-07 20:10:00+00:00,R,N,1,142,133,Minnesota Twins,Oakland Athletics
2014,2014-04-07,380637,2014-04-07 20:15:00+00:00,R,N,1,138,113,St. Louis Cardinals,Cincinnati Reds
2014,2014-04-07,380642,2014-04-07 23:10:00+00:00,R,N,1,111,140,Boston Red Sox,Texas Rangers
2014,2014-04-07,380641,2014-04-08 00:10:00+00:00,R,N,1,118,139,Kansas City Royals,Tampa Bay Rays
2014,2014-04-07,380636,2014-04-08 00:40:00+00:00,R,N,1,115,145,Colorado Rockies,Chicago White Sox
2014,2014-04-08,380638,2014-04-07 19:05:00+00:00,R,N,1,143,158,Philadelphia Phillies,Milwaukee Brewers
2014,2014-04-09,380640,2014-04-07 23:05:00+00:00,R,N,1,114,135,Cleveland Indians,San Diego Padres
2014,2014-04-08,380645,2014-04-08 17:05:00+00:00,R,N,1,147,110,New York Yankees,Baltimore Orioles
2014,2014-04-08,380638,2014-04-08 20:05:00+00:00,R,N,1,143,158,Philadelphia Phillies,Milwaukee Brewers
2014,2014-04-08,380644,2014-04-08 20:35:00+00:00,R,N,1,137,109,San Francisco Giants,Arizona Diamondbacks
2014,2014-04-08,380655,2014-04-08 22:10:00+00:00,R,N,1,111,140,Boston Red Sox,Texas Rangers
2014,2014-04-08,380653,2014-04-08 23:05:00+00:00,R,N,1,114,135,Cleveland Indians,San Diego Padres
2014,2014-04-08,380650,2014-04-08 23:05:00+00:00,R,N,1,120,146,Washington Nationals,Miami Marlins
2014,2014-04-08,380649,2014-04-08 23:07:00+00:00,R,N,1,141,117,Toronto Blue Jays,Houston Astros
2014,2014-04-08,380651,2014-04-08 23:10:00+00:00,R,N,1,144,121,Atlanta Braves,New York Mets
2014,2014-04-08,380652,2014-04-09 00:05:00+00:00,R,N,1,112,134,Chicago Cubs,Pittsburgh Pirates
2014,2014-04-08,380654,2014-04-09 00:10:00+00:00,R,N,1,118,139,Kansas City Royals,Tampa Bay Rays
2014,2014-04-08,380647,2014-04-09 00:15:00+00:00,R,N,1,138,113,St. Louis Cardinals,Cincinnati Reds
2014,2014-04-08,380646,2014-04-09 00:40:00+00:00,R,N,1,115,145,Colorado Rockies,Chicago White Sox
2014,2014-04-08,380648,2014-04-09 02:10:00+00:00,R,N,1,119,116,Los Angeles Dodgers,Detroit Tigers
2014,2014-04-08,380643,2014-04-09 02:10:00+00:00,R,N,1,136,108,Seattle Mariners,Los Angeles Angels
2014,2014-04-09,380668,2014-04-09 16:05:00+00:00,R,Y,1,114,135,Cleveland Indians,San Diego Padres
2014,2014-04-09,380640,2014-04-09 16:10:00+00:00,R,Y,2,114,135,Cleveland Indians,San Diego Padres
2014,2014-04-09,380666,2014-04-09 17:10:00+00:00,R,N,1,142,133,Minnesota Twins,Oakland Athletics
2014,2014-04-09,380660,2014-04-09 17:45:00+00:00,R,N,1,138,113,St. Louis Cardinals,Cincinnati Reds
2014,2014-04-09,380669,2014-04-09 18:10:00+00:00,R,N,1,118,139,Kansas City Royals,Tampa Bay Rays
2014,2014-04-09,380659,2014-04-09 19:10:00+00:00,R,N,1,115,145,Colorado Rockies,Chicago White Sox
2014,2014-04-09,380670,2014-04-09 20:05:00+00:00,R,N,1,111,140,Boston Red Sox,Texas Rangers
2014,2014-04-09,380663,2014-04-09 23:05:00+00:00,R,N,1,120,146,Washington Nationals,Miami Marlins
2014,2014-04-09,380658,2014-04-09 23:05:00+00:00,R,N,1,147,110,New York Yankees,Baltimore Orioles
2014,2014-04-09,380664,2014-04-09 23:05:00+00:00,R,N,1,143,158,Philadelphia Phillies,Milwaukee Brewers
2014,2014-04-09,380662,2014-04-09 23:07:00+00:00,R,N,1,141,117,Toronto Blue Jays,Houston Astros
2014,2014-04-09,380665,2014-04-09 23:10:00+00:00,R,N,1,144,121,Atlanta Braves,New York Mets
2014,2014-04-09,380667,2014-04-10 00:05:00+00:00,R,N,1,112,134,Chicago Cubs,Pittsburgh Pirates
2014,2014-04-09,380661,2014-04-10 02:10:00+00:00,R,N,1,119,116,Los Angeles Dodgers,Detroit Tigers
2014,2014-04-09,380656,2014-04-10 02:10:00+00:00,R,N,1,136,108,Seattle Mariners,Los Angeles Angels
2014,2014-04-09,380657,2014-04-10 02:15:00+00:00,R,N,1,137,109,San Francisco Giants,Arizona Diamondbacks
2014,2014-04-10,380678,2014-04-10 17:10:00+00:00,R,N,1,142,133,Minnesota Twins,Oakland Athletics
2014,2014-04-10,380679,2014-04-10 18:20:00+00:00,R,N,1,112,134,Chicago Cubs,Pittsburgh Pirates
2014,2014-04-10,380675,2014-04-10 20:05:00+00:00,R,N,1,120,146,Washington Nationals,Miami Marlins
2014,2014-04-10,380672,2014-04-10 23:05:00+00:00,R,N,1,147,111,New York Yankees,Boston Red Sox
2014,2014-04-10,380676,2014-04-10 23:05:00+00:00,R,N,1,143,158,Philadelphia Phillies,Milwaukee Brewers
2014,2014-04-10,380674,2014-04-10 23:07:00+00:00,R,N,1,141,117,Toronto Blue Jays,Houston Astros
2014,2014-04-10,380677,2014-04-10 23:10:00+00:00,R,N,1,144,121,Atlanta Braves,New York Mets
2014,2014-04-10,380673,2014-04-11 00:10:00+00:00,R,N,1,145,114,Chicago White Sox,Cleveland Indians
2014,2014-04-10,380671,2014-04-11 02:15:00+00:00,R,N,1,137,109,San Francisco Giants,Arizona Diamondbacks
2014,2014-04-11,380693,2014-04-11 23:05:00+00:00,R,N,1,110,141,Baltimore Orioles,Toronto Blue Jays
2014,2014-04-11,380688,2014-04-11 23:05:00+00:00,R,N,1,143,146,Philadelphia Phillies,Miami Marlins
2014,2014-04-11,380680,2014-04-11 23:05:00+00:00,R,N,1,147,111,New York Yankees,Boston Red Sox
2014,2014-04-11,380692,2014-04-11 23:10:00+00:00,R,N,1,113,139,Cincinnati Reds,Tampa Bay Rays
2014,2014-04-11,380694,2014-04-11 23:35:00+00:00,R,N,1,144,120,Atlanta Braves,Washington Nationals
2014,2014-04-11,380685,2014-04-12 00:05:00+00:00,R,N,1,140,117,Texas Rangers,Houston Astros
2014,2014-04-11,380686,2014-04-12 00:10:00+00:00,R,N,1,142,118,Minnesota Twins,Kansas City Royals
2014,2014-04-11,380682,2014-04-12 00:10:00+00:00,R,N,1,145,114,Chicago White Sox,Cleveland Indians
2014,2014-04-11,380691,2014-04-12 00:10:00+00:00,R,N,1,158,134,Milwaukee Brewers,Pittsburgh Pirates
2014,2014-04-11,380681,2014-04-12 00:15:00+00:00,R,N,1,138,112,St. Louis Cardinals,Chicago Cubs
2014,2014-04-11,380687,2014-04-12 01:40:00+00:00,R,N,1,109,119,Arizona Diamondbacks,Los Angeles Dodgers
2014,2014-04-11,380689,2014-04-12 02:05:00+00:00,R,N,1,108,121,Los Angeles Angels,New York Mets
2014,2014-04-11,380684,2014-04-12 02:10:00+00:00,R,N,1,135,116,San Diego Padres,Detroit Tigers
2014,2014-04-11,380690,2014-04-12 02:10:00+00:00,R,N,1,136,133,Seattle Mariners,Oakland Athletics
2014,2014-04-11,380683,2014-04-12 02:15:00+00:00,R,N,1,137,115,San Francisco Giants,Colorado Rockies
2014,2014-04-12,380695,2014-04-12 17:05:00+00:00,R,N,1,147,111,New York Yankees,Boston Red Sox
2014,2014-04-12,380707,2014-04-12 17:10:00+00:00,R,N,1,113,139,Cincinnati Reds,Tampa Bay Rays
2014,2014-04-12,380701,2014-04-12 18:10:00+00:00,R,N,1,142,118,Minnesota Twins,Kansas City Royals
2014,2014-04-12,380697,2014-04-12 18:10:00+00:00,R,N,1,145,114,Chicago White Sox,Cleveland Indians
2014,2014-04-12,380696,2014-04-12 18:15:00+00:00,R,N,1,138,112,St. Louis Cardinals,Chicago Cubs
2014,2014-04-12,380698,2014-04-12 20:05:00+00:00,R,N,1,137,115,San Francisco Giants,Colorado Rockies
2014,2014-04-12,380708,2014-04-12 23:05:00+00:00,R,N,1,110,141,Baltimore Orioles,Toronto Blue Jays
2014,2014-04-12,380703,2014-04-12 23:05:00+00:00,R,N,1,143,146,Philadelphia Phillies,Miami Marlins
2014,2014-04-12,380709,2014-04-12 23:10:00+00:00,R,N,1,144,120,Atlanta Braves,Washington Nationals
2014,2014-04-12,380706,2014-04-12 23:10:00+00:00,R,N,1,158,134,Milwaukee Brewers,Pittsburgh Pirates
2014,2014-04-12,380700,2014-04-13 00:05:00+00:00,R,N,1,140,117,Texas Rangers,Houston Astros
2014,2014-04-12,380702,2014-04-13 00:10:00+00:00,R,N,1,109,119,Arizona Diamondbacks,Los Angeles Dodgers
2014,2014-04-12,380699,2014-04-13 00:40:00+00:00,R,N,1,135,116,San Diego Padres,Detroit Tigers
2014,2014-04-12,380704,2014-04-13 01:05:00+00:00,R,N,1,108,121,Los Angeles Angels,New York Mets
2014,2014-04-12,380705,2014-04-13 01:10:00+00:00,R,N,1,136,133,Seattle Mariners,Oakland Athletics
2014,2014-04-13,380722,2014-04-13 17:10:00+00:00,R,N,1,113,139,Cincinnati Reds,Tampa Bay Rays
2014,2014-04-13,380723,2014-04-13 17:35:00+00:00,R,N,1,110,141,Baltimore Orioles,Toronto Blue Jays
2014,2014-04-13,380724,2014-04-13 17:35:00+00:00,R,N,1,144,120,Atlanta Braves,Washington Nationals
2014,2014-04-13,380718,2014-04-13 17:35:00+00:00,R,N,1,143,146,Philadelphia Phillies,Miami Marlins
2014,2014-04-13,380716,2014-04-13 18:10:00+00:00,R,N,1,142,118,Minnesota Twins,Kansas City Royals
2014,2014-04-13,380712,2014-04-13 18:10:00+00:00,R,N,1,145,114,Chicago White Sox,Cleveland Indians
2014,2014-04-13,380721,2014-04-13 18:10:00+00:00,R,N,1,158,134,Milwaukee Brewers,Pittsburgh Pirates
2014,2014-04-13,380711,2014-04-13 18:15:00+00:00,R,N,1,138,112,St. Louis Cardinals,Chicago Cubs
2014,2014-04-13,380715,2014-04-13 19:05:00+00:00,R,N,1,140,117,Texas Rangers,Houston Astros
2014,2014-04-13,380719,2014-04-13 19:35:00+00:00,R,N,1,108,121,Los Angeles Angels,New York Mets
2014,2014-04-13,380713,2014-04-13 20:05:00+00:00,R,N,1,137,115,San Francisco Giants,Colorado Rockies
2014,2014-04-13,380717,2014-04-13 20:10:00+00:00,R,N,1,109,119,Arizona Diamondbacks,Los Angeles Dodgers
2014,2014-04-13,380714,2014-04-13 20:10:00+00:00,R,N,1,135,116,San Diego Padres,Detroit Tigers
2014,2014-04-13,380720,2014-04-13 20:10:00+00:00,R,N,1,136,133,Seattle Mariners,Oakland Athletics
2014,2014-04-13,380710,2014-04-14 00:05:00+00:00,R,N,1,147,111,New York Yankees,Boston Red Sox
2014,2014-04-14,380732,2014-04-14 23:05:00+00:00,R,N,1,110,139,Baltimore Orioles,Tampa Bay Rays
2014,2014-04-14,380725,2014-04-14 23:05:00+00:00,R,N,1,143,144,Philadelphia Phillies,Atlanta Braves
2014,2014-04-14,380729,2014-04-14 23:10:00+00:00,R,N,1,113,134,Cincinnati Reds,Pittsburgh Pirates
2014,2014-04-14,380733,2014-04-14 23:10:00+00:00,R,N,1,146,120,Miami Marlins,Washington Nationals
2014,2014-04-14,380730,2014-04-15 00:05:00+00:00,R,N,1,140,136,Texas Rangers,Seattle Mariners
2014,2014-04-14,380731,2014-04-15 00:10:00+00:00,R,N,1,158,138,Milwaukee Brewers,St. Louis Cardinals
2014,2014-04-14,380727,2014-04-15 01:40:00+00:00,R,N,1,109,121,Arizona Diamondbacks,New York Mets
2014,2014-04-14,380728,2014-04-15 02:05:00+00:00,R,N,1,108,133,Los Angeles Angels,Oakland Athletics
2014,2014-04-14,380726,2014-04-15 02:10:00+00:00,R,N,1,135,115,San Diego Padres,Colorado Rockies
2014,2014-04-14,380729,2014-04-15 21:30:00+00:00,R,N,1,113,134,Cincinnati Reds,Pittsburgh Pirates
2014,2014-04-15,380743,2014-04-15 23:10:00+00:00,R,N,1,113,134,Cincinnati Reds,Pittsburgh Pirates
2014,2014-04-15,380748,2014-04-15 23:10:00+00:00,R,N,1,146,120,Miami Marlins,Washington Nationals
2014,2014-04-15,380744,2014-04-16 00:05:00+00:00,R,N,1,140,136,Texas Rangers,Seattle Mariners
2014,2014-04-15,380739,2014-04-16 00:10:00+00:00,R,N,1,117,118,Houston Astros,Kansas City Royals
2014,2014-04-15,380747,2014-04-16 00:10:00+00:00,R,N,1,142,141,Minnesota Twins,Toronto Blue Jays
2014,2014-04-15,380735,2014-04-16 00:10:00+00:00,R,N,1,145,111,Chicago White Sox,Boston Red Sox
2014,2014-04-15,380745,2014-04-16 00:10:00+00:00,R,N,1,158,138,Milwaukee Brewers,St. Louis Cardinals
2014,2014-04-15,380741,2014-04-16 01:40:00+00:00,R,N,1,109,121,Arizona Diamondbacks,New York Mets
2014,2014-04-15,380742,2014-04-16 02:05:00+00:00,R,N,1,108,133,Los Angeles Angels,Oakland Athletics
2014,2014-04-15,380738,2014-04-16 02:10:00+00:00,R,N,1,135,115,San Diego Padres,Colorado Rockies
2014,2014-04-15,380740,2014-04-16 02:15:00+00:00,R,N,1,137,119,San Francisco Giants,Los Angeles Dodgers
2014,2014-06-27,380746,2014-04-15 17:05:00+00:00,R,S,1,110,139,Baltimore Orioles,Tampa Bay Rays
2014,2014-06-28,380734,2014-04-15 23:05:00+00:00,R,N,1,143,144,Philadelphia Phillies,Atlanta Braves
2014,2014-04-16,380736,2014-04-15 23:05:00+00:00,R,N,1,147,112,New York Yankees,Chicago Cubs
2014,2014-07-19,380737,2014-04-15 23:08:00+00:00,R,N,1,116,114,Detroit Tigers,Cleveland Indians
2014,2014-04-16,380758,2014-04-16 16:35:00+00:00,R,N,1,113,134,Cincinnati Reds,Pittsburgh Pirates
2014,2014-04-16,380761,2014-04-16 16:35:00+00:00,R,N,1,110,139,Baltimore Orioles,Tampa Bay Rays
2014,2014-04-16,380736,2014-04-16 17:05:00+00:00,R,S,1,147,112,New York Yankees,Chicago Cubs
2014,2014-04-16,380751,2014-04-16 23:05:00+00:00,R,S,2,147,112,New York Yankees,Chicago Cubs
2014,2014-04-16,380760,2014-04-16 17:10:00+00:00,R,N,1,158,138,Milwaukee Brewers,St. Louis Cardinals
2014,2014-04-16,380756,2014-04-16 19:40:00+00:00,R,N,1,109,121,Arizona Diamondbacks,New York Mets
2014,2014-04-16,380749,2014-04-16 23:05:00+00:00,R,N,1,143,144,Philadelphia Phillies,Atlanta Braves
2014,2014-04-16,380752,2014-04-16 23:08:00+00:00,R,N,1,116,114,Detroit Tigers,Cleveland Indians
2014,2014-04-16,380763,2014-04-16 23:10:00+00:00,R,N,1,146,120,Miami Marlins,Washington Nationals
2014,2014-04-16,380759,2014-04-17 00:05:00+00:00,R,N,1,140,136,Texas Rangers,Seattle Mariners
2014,2014-04-16,380754,2014-04-17 00:10:00+00:00,R,N,1,117,118,Houston Astros,Kansas City Royals
2014,2014-04-16,380750,2014-04-17 00:10:00+00:00,R,N,1,145,111,Chicago White Sox,Boston Red Sox
2014,2014-04-16,380757,2014-04-17 02:05:00+00:00,R,N,1,108,133,Los Angeles Angels,Oakland Athletics
2014,2014-04-16,380753,2014-04-17 02:10:00+00:00,R,N,1,135,115,San Diego Padres,Colorado Rockies
2014,2014-04-16,380755,2014-04-17 02:15:00+00:00,R,N,1,137,119,San Francisco Giants,Los Angeles Dodgers
2014,2014-04-17,380762,2014-04-17 00:10:00+00:00,R,N,1,142,141,Minnesota Twins,Toronto Blue Jays
2014,2014-04-17,380764,2014-04-17 17:05:00+00:00,R,N,1,143,144,Philadelphia Phillies,Atlanta Braves
2014,2014-04-17,380766,2014-04-17 17:08:00+00:00,R,N,1,116,114,Detroit Tigers,Cleveland Indians
2014,2014-04-17,380774,2014-04-17 17:10:00+00:00,R,S,1,142,141,Minnesota Twins,Toronto Blue Jays
2014,2014-04-17,380762,2014-04-17 23:10:00+00:00,R,S,2,142,141,Minnesota Twins,Toronto Blue Jays
