season,game_date_et,game_pk,start_utc,game_type,doubleheader,game_number,home_team_id,away_team_id,home_team,away_team
2021,2021-09-04,634556,2021-04-04 17:05:00+00:00,R,N,1,120,121,Washington Nationals,New York Mets
2021,2021-04-05,634588,2021-04-05 17:10:00+00:00,R,N,1,116,142,Detroit Tigers,Minnesota Twins
2021,2021-04-05,634612,2021-04-05 20:05:00+00:00,R,N,1,140,141,Texas Rangers,Toronto Blue Jays
2021,2021-04-05,634616,2021-04-05 20:10:00+00:00,R,N,1,114,118,Cleveland Indians,Kansas City Royals
2021,2021-04-05,634587,2021-04-05 22:35:00+00:00,R,N,1,147,110,New York Yankees,Baltimore Orioles
2021,2021-04-05,634558,2021-04-05 22:40:00+00:00,R,N,1,113,134,Cincinnati Reds,Pittsburgh Pirates
2021,2021-04-05,634562,2021-04-05 22:40:00+00:00,R,N,1,146,138,Miami Marlins,St. Louis Cardinals
2021,2021-04-05,634606,2021-04-05 23:05:00+00:00,R,N,1,143,121,Philadelphia Phillies,New York Mets
2021,2021-04-05,634601,2021-04-05 23:10:00+00:00,R,N,1,111,139,Boston Red Sox,Tampa Bay Rays
2021,2021-04-05,634566,2021-04-05 23:40:00+00:00,R,N,1,112,158,Chicago Cubs,Milwaukee Brewers
2021,2021-04-05,634552,2021-04-06 01:38:00+00:00,R,N,1,108,117,Los Angeles Angels,Houston Astros
2021,2021-04-05,634600,2021-04-06 01:40:00+00:00,R,N,1,133,119,Oakland Athletics,Los Angeles Dodgers
2021,2021-04-05,634591,2021-04-06 02:10:00+00:00,R,N,1,135,137,San Diego Padres,San Francisco Giants
2021,2021-04-05,634551,2021-04-06 02:10:00+00:00,R,N,1,136,145,Seattle Mariners,Chicago White Sox
2021,2021-04-07,634595,2021-04-05 20:05:00+00:00,R,N,1,120,144,Washington Nationals,Atlanta Braves
2021,2021-04-06,634603,2021-04-06 17:10:00+00:00,R,N,1,116,142,Detroit Tigers,Minnesota Twins
2021,2021-04-06,634624,2021-04-06 20:05:00+00:00,R,N,1,120,144,Washington Nationals,Atlanta Braves
2021,2021-04-06,634586,2021-04-06 20:07:00+00:00,R,N,1,108,117,Los Angeles Angels,Houston Astros
2021,2021-04-06,634599,2021-04-06 22:35:00+00:00,R,N,1,147,110,New York Yankees,Baltimore Orioles
2021,2021-04-06,634530,2021-04-06 22:40:00+00:00,R,N,1,113,134,Cincinnati Reds,Pittsburgh Pirates
2021,2021-04-06,634594,2021-04-06 22:40:00+00:00,R,N,1,146,138,Miami Marlins,St. Louis Cardinals
2021,2021-04-06,634608,2021-04-06 23:05:00+00:00,R,N,1,143,121,Philadelphia Phillies,New York Mets
2021,2021-04-06,634590,2021-04-06 23:10:00+00:00,R,N,1,111,139,Boston Red Sox,Tampa Bay Rays
2021,2021-04-06,634559,2021-04-06 23:40:00+00:00,R,N,1,112,158,Chicago Cubs,Milwaukee Brewers
2021,2021-04-06,634635,2021-04-07 00:05:00+00:00,R,N,1,140,141,Texas Rangers,Toronto Blue Jays
2021,2021-04-06,634619,2021-04-07 00:40:00+00:00,R,N,1,115,109,Colorado Rockies,Arizona Diamondbacks
2021,2021-04-06,634628,2021-04-07 01:40:00+00:00,R,N,1,133,119,Oakland Athletics,Los Angeles Dodgers
2021,2021-04-06,634529,2021-04-07 02:10:00+00:00,R,N,1,135,137,San Diego Padres,San Francisco Giants
2021,2021-04-06,634609,2021-04-07 02:10:00+00:00,R,N,1,136,145,Seattle Mariners,Chicago White Sox
2021,2021-04-07,634527,2021-04-07 16:05:00+00:00,R,Y,1,120,144,Washington Nationals,Atlanta Braves
2021,2021-04-07,634595,2021-04-07 16:10:00+00:00,R,Y,2,120,144,Washington Nationals,Atlanta Braves
2021,2021-04-07,634570,2021-04-07 16:35:00+00:00,R,N,1,113,134,Cincinnati Reds,Pittsburgh Pirates
2021,2021-04-07,634589,2021-04-07 17:10:00+00:00,R,N,1,114,118,Cleveland Indians,Kansas City Royals
2021,2021-04-07,634641,2021-04-07 17:10:00+00:00,R,N,1,111,139,Boston Red Sox,Tampa Bay Rays
2021,2021-04-07,634598,2021-04-07 17:10:00+00:00,R,N,1,116,142,Detroit Tigers,Minnesota Twins
2021,2021-04-07,634583,2021-04-07 18:05:00+00:00,R,N,1,140,141,Texas Rangers,Toronto Blue Jays
2021,2021-04-07,634549,2021-04-07 18:20:00+00:00,R,N,1,112,158,Chicago Cubs,Milwaukee Brewers
2021,2021-04-07,634567,2021-04-07 19:37:00+00:00,R,N,1,133,119,Oakland Athletics,Los Angeles Dodgers
2021,2021-04-07,634626,2021-04-07 20:05:00+00:00,R,N,1,143,121,Philadelphia Phillies,New York Mets
2021,2021-04-07,634563,2021-04-07 20:10:00+00:00,R,N,1,135,137,San Diego Padres,San Francisco Giants
2021,2021-04-07,634592,2021-04-07 20:10:00+00:00,R,N,1,136,145,Seattle Mariners,Chicago White Sox
2021,2021-04-07,634585,2021-04-07 20:10:00+00:00,R,N,1,146,138,Miami Marlins,St. Louis Cardinals
2021,2021-04-07,634539,2021-04-07 22:35:00+00:00,R,N,1,147,110,New York Yankees,Baltimore Orioles
2021,2021-04-07,634542,2021-04-08 00:40:00+00:00,R,N,1,115,109,Colorado Rockies,Arizona Diamondbacks
2021,2021-04-08,634584,2021-04-08 17:10:00+00:00,R,N,1,121,146,New York Mets,Miami Marlins
2021,2021-04-08,634555,2021-04-08 17:35:00+00:00,R,N,1,134,112,Pittsburgh Pirates,Chicago Cubs
2021,2021-04-08,634544,2021-04-08 19:05:00+00:00,R,N,1,110,111,Baltimore Orioles,Boston Red Sox
2021,2021-04-08,634564,2021-04-08 19:10:00+00:00,R,N,1,115,109,Colorado Rockies,Arizona Diamondbacks
2021,2021-04-08,634550,2021-04-08 20:10:00+00:00,R,N,1,142,136,Minnesota Twins,Seattle Mariners
2021,2021-04-08,634565,2021-04-08 20:10:00+00:00,R,N,1,145,118,Chicago White Sox,Kansas City Royals
2021,2021-04-08,634568,2021-04-08 20:15:00+00:00,R,N,1,138,158,St. Louis Cardinals,Milwaukee Brewers
2021,2021-04-08,634545,2021-04-08 23:07:00+00:00,R,N,1,141,108,Toronto Blue Jays,Los Angeles Angels
2021,2021-04-08,634546,2021-04-09 00:10:00+00:00,R,N,1,117,133,Houston Astros,Oakland Athletics
2021,2021-04-09,634499,2021-04-09 19:10:00+00:00,R,N,1,139,147,Tampa Bay Rays,New York Yankees
2021,2021-04-09,634533,2021-04-09 20:10:00+00:00,R,N,1,119,120,Los Angeles Dodgers,Washington Nationals
2021,2021-04-09,634494,2021-04-09 20:35:00+00:00,R,N,1,137,115,San Francisco Giants,Colorado Rockies
2021,2021-04-09,634512,2021-04-09 23:07:00+00:00,R,N,1,141,108,Toronto Blue Jays,Los Angeles Angels
2021,2021-04-09,634505,2021-04-09 23:10:00+00:00,R,N,1,114,116,Cleveland Indians,Detroit Tigers
2021,2021-04-09,634534,2021-04-09 23:20:00+00:00,R,N,1,144,143,Atlanta Braves,Philadelphia Phillies
2021,2021-04-09,634478,2021-04-10 00:05:00+00:00,R,N,1,140,135,Texas Rangers,San Diego Padres
2021,2021-04-09,634537,2021-04-10 00:10:00+00:00,R,N,1,117,133,Houston Astros,Oakland Athletics
2021,2021-04-09,634540,2021-04-10 01:40:00+00:00,R,N,1,109,113,Arizona Diamondbacks,Cincinnati Reds
2021,2021-04-10,632201,2021-04-10 17:10:00+00:00,R,N,1,121,146,New York Mets,Miami Marlins
2021,2021-04-10,632217,2021-04-10 17:10:00+00:00,R,N,1,139,147,Tampa Bay Rays,New York Yankees
2021,2021-04-10,632205,2021-04-10 18:10:00+00:00,R,N,1,142,136,Minnesota Twins,Seattle Mariners
2021,2021-04-10,632222,2021-04-10 18:15:00+00:00,R,N,1,138,158,St. Louis Cardinals,Milwaukee Brewers
2021,2021-04-10,632202,2021-04-10 20:05:00+00:00,R,N,1,117,133,Houston Astros,Oakland Athletics
2021,2021-04-10,632169,2021-04-10 20:05:00+00:00,R,N,1,137,115,San Francisco Giants,Colorado Rockies
2021,2021-04-10,632218,2021-04-10 22:10:00+00:00,R,N,1,114,116,Cleveland Indians,Detroit Tigers
2021,2021-04-10,632195,2021-04-10 22:35:00+00:00,R,N,1,134,112,Pittsburgh Pirates,Chicago Cubs
2021,2021-04-10,634491,2021-04-10 23:05:00+00:00,R,N,1,110,111,Baltimore Orioles,Boston Red Sox
2021,2021-04-10,632193,2021-04-10 23:05:00+00:00,R,N,1,140,135,Texas Rangers,San Diego Padres
2021,2021-04-10,632227,2021-04-10 23:07:00+00:00,R,N,1,141,108,Toronto Blue Jays,Los Angeles Angels
2021,2021-04-10,634524,2021-04-10 23:20:00+00:00,R,N,1,144,143,Atlanta Braves,Philadelphia Phillies
2021,2021-04-10,634484,2021-04-11 00:10:00+00:00,R,N,1,109,113,Arizona Diamondbacks,Cincinnati Reds
2021,2021-04-10,632191,2021-04-11 01:10:00+00:00,R,N,1,119,120,Los Angeles Dodgers,Washington Nationals
2021,2021-05-14,634656,2021-04-10 18:10:00+00:00,R,N,1,145,118,Chicago White Sox,Kansas City Royals
2021,2021-04-11,632200,2021-04-11 17:05:00+00:00,R,N,1,110,111,Baltimore Orioles,Boston Red Sox
2021,2021-04-11,632225,2021-04-11 17:05:00+00:00,R,N,1,134,112,Pittsburgh Pirates,Chicago Cubs
2021,2021-04-11,632228,2021-04-11 17:10:00+00:00,R,N,1,114,116,Cleveland Indians,Detroit Tigers
2021,2021-04-11,632192,2021-04-11 17:10:00+00:00,R,N,1,121,146,New York Mets,Miami Marlins
2021,2021-04-11,632232,2021-04-11 17:10:00+00:00,R,N,1,139,147,Tampa Bay Rays,New York Yankees
2021,2021-04-11,632215,2021-04-11 18:10:00+00:00,R,N,1,142,136,Minnesota Twins,Seattle Mariners
2021,2021-04-11,632170,2021-04-11 18:10:00+00:00,R,N,1,145,118,Chicago White Sox,Kansas City Royals
2021,2021-04-11,632196,2021-04-11 18:15:00+00:00,R,N,1,138,158,St. Louis Cardinals,Milwaukee Brewers
2021,2021-04-11,632233,2021-04-11 18:35:00+00:00,R,N,1,140,135,Texas Rangers,San Diego Padres
2021,2021-04-11,632188,2021-04-11 20:05:00+00:00,R,N,1,137,115,San Francisco Giants,Colorado Rockies
2021,2021-04-11,632209,2021-04-11 20:10:00+00:00,R,N,1,109,113,Arizona Diamondbacks,Cincinnati Reds
2021,2021-04-11,632214,2021-04-11 20:10:00+00:00,R,N,1,119,120,Los Angeles Dodgers,Washington Nationals
2021,2021-04-11,632207,2021-04-11 23:08:00+00:00,R,N,1,144,143,Atlanta Braves,Philadelphia Phillies
2021,2021-08-10,632208,2021-04-11 17:07:00+00:00,R,N,1,141,108,Toronto Blue Jays,Los Angeles Angels
2021,2021-04-12,632198,2021-04-12 22:35:00+00:00,R,N,1,134,135,Pittsburgh Pirates,San Diego Padres
2021,2021-04-12,632203,2021-04-12 23:07:00+00:00,R,N,1,141,147,Toronto Blue Jays,New York Yankees
2021,2021-04-12,632204,2021-04-12 23:10:00+00:00,R,N,1,139,140,Tampa Bay Rays,Texas Rangers
2021,2021-04-12,632219,2021-04-12 23:20:00+00:00,R,N,1,144,146,Atlanta Braves,Miami Marlins
2021,2021-04-12,632221,2021-04-12 23:40:00+00:00,R,N,1,158,112,Milwaukee Brewers,Chicago Cubs
2021,2021-04-12,632230,2021-04-12 23:45:00+00:00,R,N,1,138,120,St. Louis Cardinals,Washington Nationals
2021,2021-04-12,632220,2021-04-13 00:10:00+00:00,R,N,1,117,116,Houston Astros,Detroit Tigers
2021,2021-04-12,632197,2021-04-13 00:10:00+00:00,R,N,1,118,108,Kansas City Royals,Los Angeles Angels
2021,2021-04-12,632216,2021-04-13 00:10:00+00:00,R,N,1,145,114,Chicago White Sox,Cleveland Indians
2021,2021-04-12,632231,2021-04-13 01:40:00+00:00,R,N,1,109,133,Arizona Diamondbacks,Oakland Athletics
2021,2021-04-12,634648,2021-04-13 01:45:00+00:00,R,N,1,137,113,San Francisco Giants,Cincinnati Reds
2021,2021-04-14,632223,2021-04-12 18:10:00+00:00,R,N,1,142,111,Minnesota Twins,Boston Red Sox
2021,2021-04-13,632224,2021-04-12 23:05:00+00:00,R,N,1,110,136,Baltimore Orioles,Seattle Mariners
2021,2021-04-13,632226,2021-04-12 23:10:00+00:00,R,N,1,121,143,New York Mets,Philadelphia Phillies
2021,2021-04-13,632190,2021-04-13 18:10:00+00:00,R,N,1,142,111,Minnesota Twins,Boston Red Sox
2021,2021-04-13,632206,2021-04-13 19:40:00+00:00,R,N,1,109,133,Arizona Diamondbacks,Oakland Athletics
2021,2021-04-13,632213,2021-04-13 20:05:00+00:00,R,Y,1,110,136,Baltimore Orioles,Seattle Mariners
2021,2021-04-13,632224,2021-04-13 20:10:00+00:00,R,Y,2,110,136,Baltimore Orioles,Seattle Mariners
2021,2021-04-13,632189,2021-04-13 20:10:00+00:00,R,Y,1,121,143,New York Mets,Philadelphia Phillies
2021,2021-04-13,632226,2021-04-13 20:15:00+00:00,R,Y,2,121,143,New York Mets,Philadelphia Phillies
2021,2021-04-13,634535,2021-04-13 22:35:00+00:00,R,N,1,134,135,Pittsburgh Pirates,San Diego Padres
2021,2021-04-13,634569,2021-04-13 23:07:00+00:00,R,N,1,141,147,Toronto Blue Jays,New York Yankees
2021,2021-04-13,634489,2021-04-13 23:10:00+00:00,R,N,1,139,140,Tampa Bay Rays,Texas Rangers
2021,2021-04-13,632211,2021-04-13 23:20:00+00:00,R,N,1,144,146,Atlanta Braves,Miami Marlins
2021,2021-04-13,632194,2021-04-13 23:40:00+00:00,R,N,1,158,112,Milwaukee Brewers,Chicago Cubs
2021,2021-04-13,634502,2021-04-13 23:45:00+00:00,R,N,1,138,120,St. Louis Cardinals,Washington Nationals
2021,2021-04-13,632229,2021-04-14 00:10:00+00:00,R,N,1,117,116,Houston Astros,Detroit Tigers
2021,2021-04-13,632210,2021-04-14 00:10:00+00:00,R,N,1,118,108,Kansas City Royals,Los Angeles Angels
2021,2021-04-13,632199,2021-04-14 00:10:00+00:00,R,N,1,145,114,Chicago White Sox,Cleveland Indians
2021,2021-04-13,634510,2021-04-14 01:45:00+00:00,R,N,1,137,113,San Francisco Giants,Cincinnati Reds
2021,2021-04-13,632212,2021-04-14 02:10:00+00:00,R,N,1,119,115,Los Angeles Dodgers,Colorado Rockies
2021,2021-04-14,634513,2021-04-14 17:07:00+00:00,R,N,1,141,147,Toronto Blue Jays,New York Yankees
2021,2021-04-14,634541,2021-04-14 17:15:00+00:00,R,N,1,138,120,St. Louis Cardinals,Washington Nationals
2021,2021-04-14,634553,2021-04-14 17:40:00+00:00,R,N,1,158,112,Milwaukee Brewers,Chicago Cubs
2021,2021-04-14,634495,2021-04-14 18:10:00+00:00,R,N,1,118,108,Kansas City Royals,Los Angeles Angels
2021,2021-04-14,634574,2021-04-14 18:10:00+00:00,R,Y,1,142,111,Minnesota Twins,Boston Red Sox
2021,2021-04-14,632223,2021-04-14 18:15:00+00:00,R,Y,2,142,111,Minnesota Twins,Boston Red Sox
2021,2021-04-14,634582,2021-04-14 19:45:00+00:00,R,N,1,137,113,San Francisco Giants,Cincinnati Reds
2021,2021-04-14,634523,2021-04-14 22:35:00+00:00,R,N,1,134,135,Pittsburgh Pirates,San Diego Padres
2021,2021-04-14,634521,2021-04-14 23:10:00+00:00,R,N,1,117,116,Houston Astros,Detroit Tigers
2021,2021-04-14,634496,2021-04-14 23:10:00+00:00,R,N,1,139,140,Tampa Bay Rays,Texas Rangers
2021,2021-04-14,634528,2021-04-14 23:10:00+00:00,R,N,1,121,143,New York Mets,Philadelphia Phillies
2021,2021-04-14,634581,2021-04-14 23:20:00+00:00,R,N,1,144,146,Atlanta Braves,Miami Marlins
2021,2021-04-14,634516,2021-04-15 00:10:00+00:00,R,N,1,145,114,Chicago White Sox,Cleveland Indians
2021,2021-04-14,634614,2021-04-15 02:10:00+00:00,R,N,1,119,115,Los Angeles Dodgers,Colorado Rockies
2021,2021-04-15,634472,2021-04-14 23:05:00+00:00,R,N,1,110,136,Baltimore Orioles,Seattle Mariners
2021,2021-04-15,634579,2021-04-15 16:20:00+00:00,R,N,1,144,146,Atlanta Braves,Miami Marlins
2021,2021-04-15,634621,2021-04-15 16:35:00+00:00,R,N,1,134,135,Pittsburgh Pirates,San Diego Padres
2021,2021-04-15,634571,2021-04-15 16:35:00+00:00,R,Y,1,110,136,Baltimore Orioles,Seattle Mariners
2021,2021-04-15,634472,2021-04-15 16:40:00+00:00,R,Y,2,110,136,Baltimore Orioles,Seattle Mariners
2021,2021-04-15,634554,2021-04-15 17:10:00+00:00,R,N,1,142,111,Minnesota Twins,Boston Red Sox
2021,2021-04-15,634501,2021-04-15 18:10:00+00:00,R,N,1,145,114,Chicago White Sox,Cleveland Indians
2021,2021-04-15,634481,2021-04-15 23:05:00+00:00,R,N,1,120,109,Washington Nationals,Arizona Diamondbacks
2021,2021-04-15,634522,2021-04-15 23:10:00+00:00,R,N,1,139,140,Tampa Bay Rays,Texas Rangers
2021,2021-04-15,634475,2021-04-16 00:10:00+00:00,R,N,1,118,141,Kansas City Royals,Toronto Blue Jays
2021,2021-04-15,634632,2021-04-16 01:40:00+00:00,R,N,1,133,116,Oakland Athletics,Detroit Tigers
2021,2021-04-15,634547,2021-04-16 02:10:00+00:00,R,N,1,119,115,Los Angeles Dodgers,Colorado Rockies
2021,2021-06-25,634515,2021-04-15 16:10:00+00:00,R,N,1,121,143,New York Mets,Philadelphia Phillies
2021,2021-04-16,634548,2021-04-16 18:20:00+00:00,R,N,1,112,144,Chicago Cubs,Atlanta Braves
2021,2021-04-16,634469,2021-04-16 23:05:00+00:00,R,N,1,120,109,Washington Nationals,Arizona Diamondbacks
2021,2021-04-16,634474,2021-04-16 23:05:00+00:00,R,N,1,143,138,Philadelphia Phillies,St. Louis Cardinals
2021,2021-04-16,634464,2021-04-16 23:05:00+00:00,R,N,1,147,139,New York Yankees,Tampa Bay Rays
2021,2021-04-16,634482,2021-04-16 23:10:00+00:00,R,N,1,113,114,Cincinnati Reds,Cleveland Indians
2021,2021-04-16,634519,2021-04-16 23:10:00+00:00,R,N,1,146,137,Miami Marlins,San Francisco Giants
2021,2021-04-16,634463,2021-04-17 00:05:00+00:00,R,N,1,140,110,Texas Rangers,Baltimore Orioles
2021,2021-04-16,634483,2021-04-17 00:10:00+00:00,R,N,1,158,134,Milwaukee Brewers,Pittsburgh Pirates
2021,2021-04-16,634526,2021-04-17 01:38:00+00:00,R,N,1,108,142,Los Angeles Angels,Minnesota Twins
2021,2021-04-16,634525,2021-04-17 01:40:00+00:00,R,N,1,133,116,Oakland Athletics,Detroit Tigers
2021,2021-04-16,634531,2021-04-17 02:10:00+00:00,R,N,1,135,119,San Diego Padres,Los Angeles Dodgers
2021,2021-04-16,634517,2021-04-17 02:10:00+00:00,R,N,1,136,117,Seattle Mariners,Houston Astros
2021,2021-04-18,634518,2021-04-16 23:10:00+00:00,R,N,1,111,145,Boston Red Sox,Chicago White Sox
2021,2021-04-17,634520,2021-04-17 00:10:00+00:00,R,N,1,118,141,Kansas City Royals,Toronto Blue Jays
2021,2021-04-17,634561,2021-04-17 00:40:00+00:00,R,N,1,115,121,Colorado Rockies,New York Mets
2021,2021-04-17,634507,2021-04-17 17:05:00+00:00,R,N,1,120,109,Washington Nationals,Arizona Diamondbacks
2021,2021-04-17,634500,2021-04-17 17:05:00+00:00,R,N,1,147,139,New York Yankees,Tampa Bay Rays
2021,2021-04-17,634477,2021-04-17 18:10:00+00:00,R,S,1,118,141,Kansas City Royals,Toronto Blue Jays
2021,2021-04-17,634520,2021-04-17 22:10:00+00:00,R,S,2,118,141,Kansas City Royals,Toronto Blue Jays
2021,2021-04-17,634462,2021-04-17 18:20:00+00:00,R,N,1,112,144,Chicago Cubs,Atlanta Braves
2021,2021-04-17,634470,2021-04-17 20:05:00+00:00,R,N,1,143,138,Philadelphia Phillies,St. Louis Cardinals
2021,2021-04-17,634471,2021-04-17 20:05:00+00:00,R,N,1,111,145,Boston Red Sox,Chicago White Sox
2021,2021-04-17,634479,2021-04-17 20:07:00+00:00,R,N,1,133,116,Oakland Athletics,Detroit Tigers
2021,2021-04-17,634460,2021-04-17 20:10:00+00:00,R,N,1,113,114,Cincinnati Reds,Cleveland Indians
2021,2021-04-17,634485,2021-04-17 21:10:00+00:00,R,Y,1,115,121,Colorado Rockies,New York Mets
2021,2021-04-17,634561,2021-04-17 21:15:00+00:00,R,Y,2,115,121,Colorado Rockies,New York Mets
2021,2021-04-17,634450,2021-04-17 22:10:00+00:00,R,N,1,146,137,Miami Marlins,San Francisco Giants
2021,2021-04-17,634543,2021-04-17 23:05:00+00:00,R,N,1,140,110,Texas Rangers,Baltimore Orioles
2021,2021-04-17,634473,2021-04-17 23:10:00+00:00,R,N,1,158,134,Milwaukee Brewers,Pittsburgh Pirates
2021,2021-04-17,634449,2021-04-18 00:40:00+00:00,R,N,1,135,119,San Diego Padres,Los Angeles Dodgers
2021,2021-04-17,634447,2021-04-18 01:10:00+00:00,R,N,1,136,117,Seattle Mariners,Houston Astros
2021,2021-05-20,634465,2021-04-18 01:07:00+00:00,R,N,1,108,142,Los Angeles Angels,Minnesota Twins
2021,2021-04-18,634493,2021-04-18 17:05:00+00:00,R,N,1,120,109,Washington Nationals,Arizona Diamondbacks
2021,2021-04-18,634498,2021-04-18 17:05:00+00:00,R,N,1,143,138,Philadelphia Phillies,St. Louis Cardinals
2021,2021-04-18,634458,2021-04-18 17:05:00+00:00,R,N,1,147,139,New York Yankees,Tampa Bay Rays
2021,2021-04-18,634487,2021-04-18 17:10:00+00:00,R,N,1,113,114,Cincinnati Reds,Cleveland Indians
2021,2021-04-18,634532,2021-04-18 17:10:00+00:00,R,S,1,111,145,Boston Red Sox,Chicago White Sox
2021,2021-04-18,634518,2021-04-18 21:10:00+00:00,R,S,2,111,145,Boston Red Sox,Chicago White Sox
